NAMELSAD,STUSPS,event_index,ISSUE_TIME,START_TIME,END_TIME
Natrona County,WY,0,202303311200,202303310100,202304031200
Worth County,GA,2,202303311200,202303310100,202304031200
Morgan County,IN,1,202303311200,202303310100,202304031200
Ellis County,TX,1,202303311200,202303310100,202304031200
Pierce County,GA,2,202303311200,202303310100,202304031200
Eastern District,AS,0,202303311200,202303310100,202304031200
Grant County,IN,1,202303311200,202303310100,202304031200
Flagler County,FL,0,202303311200,202303310100,202304031200
Lawrence County,MS,1,202303311200,202303310100,202304031200
Winn Parish,LA,1,202303311200,202303310100,202304031200
Henry County,IL,1,202303311200,202303310100,202304031200
Lincoln County,OR,1,202303311200,202303310100,202304031200
York County,ME,1,202303311200,202303310100,202304031200
Codington County,SD,1,202303311200,202303310100,202304031200
Pike County,GA,1,202303311200,202303310100,202304031200
Stewart County,GA,2,202303311200,202303310100,202304031200
Monmouth County,NJ,2,202303311200,202303310100,202304031200
Clay County,AR,1,202303311200,202303310100,202304031200
Faulkner County,AR,1,202303311200,202303310100,202304031200
Delaware County,OK,2,202303311200,202303310100,202304031200
Keokuk County,IA,1,202303311200,202303310100,202304031200
Greene County,IL,1,202303311200,202303310100,202304031200
Lake County,MN,0,202303311200,202303310100,202304031200
Troup County,GA,1,202303311200,202303310100,202304031200
Humboldt County,CA,1,202303311200,202303310100,202304031200
Dickson County,TN,1,202303311200,202303310100,202304031200
Anoka County,MN,1,202303311200,202303310100,202304031200
Bon Homme County,SD,2,202303311200,202303310100,202304031200
Greene County,TN,0,202303311200,202303310100,202304031200
Sussex County,VA,1,202303311200,202303310100,202304031200
St. Joseph County,IN,1,202303311200,202303310100,202304031200
Pembina County,ND,0,202303311200,202303310100,202304031200
Bennett County,SD,0,202303311200,202303310100,202304031200
Vernon Parish,LA,1,202303311200,202303310100,202304031200
Penobscot County,ME,0,202303311200,202303310100,202304031200
Talbot County,MD,1,202303311200,202303310100,202304031200
Stephens County,GA,0,202303311200,202303310100,202304031200
Riverside County,CA,0,202303311200,202303310100,202304031200
Baxter County,AR,1,202303311200,202303310100,202304031200
Attala County,MS,1,202303311200,202303310100,202304031200
Story County,IA,1,202303311200,202303310100,202304031200
Bourbon County,KS,1,202303311200,202303310100,202304031200
Cumberland County,VA,0,202303311200,202303310100,202304031200
Sumter County,SC,2,202303311200,202303310100,202304031200
Lake and Peninsula Borough,AK,0,202303311200,202303310100,202304031200
Wyoming County,WV,0,202303311200,202303310100,202304031200
Kern County,CA,0,202303311200,202303310100,202304031200
Cooke County,TX,2,202303311200,202303310100,202304031200
Orangeburg County,SC,2,202303311200,202303310100,202304031200
Taylor County,WI,1,202303311200,202303310100,202304031200
Mower County,MN,1,202303311200,202303310100,202304031200
Murray County,MN,2,202303311200,202303310100,202304031200
Providence County,RI,2,202303311200,202303310100,202304031200
Phelps County,MO,1,202303311200,202303310100,202304031200
Prentiss County,MS,1,202303311200,202303310100,202304031200
Whitley County,KY,0,202303311200,202303310100,202304031200
Starke County,IN,1,202303311200,202303310100,202304031200
Williamson County,TX,1,202303311200,202303310100,202304031200
Patillas Municipio,PR,0,202303311200,202303310100,202304031200
Mitchell County,IA,1,202303311200,202303310100,202304031200
Emanuel County,GA,2,202303311200,202303310100,202304031200
Catahoula Parish,LA,1,202303311200,202303310100,202304031200
Carbon County,PA,3,202303311200,202303310100,202304031200
Pawnee County,NE,1,202303311200,202303310100,202304031200
Unicoi County,TN,0,202303311200,202303310100,202304031200
Spartanburg County,SC,1,202303311200,202303310100,202304031200
Marathon County,WI,1,202303311200,202303310100,202304031200
Elko County,NV,0,202303311200,202303310100,202304031200
Braxton County,WV,0,202303311200,202303310100,202304031200
Wexford County,MI,1,202303311200,202303310100,202304031200
Cochran County,TX,0,202303311200,202303310100,202304031200
Blair County,PA,3,202303311200,202303310100,202304031200
Hickory County,MO,1,202303311200,202303310100,202304031200
Barry County,MO,2,202303311200,202303310100,202304031200
Ramsey County,MN,1,202303311200,202303310100,202304031200
Little River County,AR,1,202303311200,202303310100,202304031200
Lyon County,NV,0,202303311200,202303310100,202304031200
Lee County,FL,0,202303311200,202303310100,202304031200
Josephine County,OR,1,202303311200,202303310100,202304031200
Manatí Municipio,PR,0,202303311200,202303310100,202304031200
Pike County,MS,1,202303311200,202303310100,202304031200
Coffee County,TN,0,202303311200,202303310100,202304031200
Lemhi County,ID,1,202303311200,202303310100,202304031200
Ohio County,KY,1,202303311200,202303310100,202304031200
Sarpy County,NE,1,202303311200,202303310100,202304031200
Colquitt County,GA,2,202303311200,202303310100,202304031200
Wilkin County,MN,0,202303311200,202303310100,202304031200
Randolph County,IL,1,202303311200,202303310100,202304031200
Kennebec County,ME,1,202303311200,202303310100,202304031200
Smyth County,VA,0,202303311200,202303310100,202304031200
Roosevelt County,NM,0,202303311200,202303310100,202304031200
Somerset County,PA,3,202303311200,202303310100,202304031200
Washington County,VA,0,202303311200,202303310100,202304031200
Guilford County,NC,1,202303311200,202303310100,202304031200
Ada County,ID,1,202303311200,202303310100,202304031200
Custer County,OK,1,202303311200,202303310100,202304031200
Marion County,OH,0,202303311200,202303310100,202304031200
Pike County,IL,1,202303311200,202303310100,202304031200
Woodford County,IL,1,202303311200,202303310100,202304031200
Richmond County,GA,2,202303311200,202303310100,202304031200
Pickens County,AL,1,202303311200,202303310100,202304031200
Ellis County,OK,0,202303311200,202303310100,202304031200
Perry County,IL,1,202303311200,202303310100,202304031200
Grundy County,IA,1,202303311200,202303310100,202304031200
Routt County,CO,1,202303311200,202303310100,202304031200
Somerset County,NJ,2,202303311200,202303310100,202304031200
Colusa County,CA,1,202303311200,202303310100,202304031200
Johnson County,IL,1,202303311200,202303310100,202304031200
Hinsdale County,CO,1,202303311200,202303310100,202304031200
Cassia County,ID,0,202303311200,202303310100,202304031200
Isanti County,MN,1,202303311200,202303310100,202304031200
Erie County,PA,2,202303311200,202303310100,202304031200
Copiah County,MS,1,202303311200,202303310100,202304031200
Van Zandt County,TX,1,202303311200,202303310100,202304031200
Roanoke County,VA,0,202303311200,202303310100,202304031200
Augusta County,VA,0,202303311200,202303310100,202304031200
Bristol Bay Borough,AK,0,202303311200,202303310100,202304031200
Piute County,UT,0,202303311200,202303310100,202304031200
Mason County,KY,0,202303311200,202303310100,202304031200
Benton County,MN,1,202303311200,202303310100,202304031200
Donley County,TX,0,202303311200,202303310100,202304031200
Bay County,FL,1,202303311200,202303310100,202304031200
Lauderdale County,AL,0,202303311200,202303310100,202304031200
Fountain County,IN,1,202303311200,202303310100,202304031200
Shelby County,IL,1,202303311200,202303310100,202304031200
Fayette County,IL,1,202303311200,202303310100,202304031200
Perry County,OH,0,202303311200,202303310100,202304031200
Danville city,VA,0,202303311200,202303310100,202304031200
Banks County,GA,1,202303311200,202303310100,202304031200
Wayne County,GA,2,202303311200,202303310100,202304031200
Oklahoma County,OK,2,202303311200,202303310100,202304031200
Johnston County,OK,2,202303311200,202303310100,202304031200
Jackson County,NC,0,202303311200,202303310100,202304031200
Summit County,UT,0,202303311200,202303310100,202304031200
Polk County,MO,1,202303311200,202303310100,202304031200
Lander County,NV,0,202303311200,202303310100,202304031200
Winneshiek County,IA,1,202303311200,202303310100,202304031200
Bracken County,KY,0,202303311200,202303310100,202304031200
Florence County,WI,1,202303311200,202303310100,202304031200
Roane County,WV,0,202303311200,202303310100,202304031200
Wadena County,MN,0,202303311200,202303310100,202304031200
Hopewell city,VA,1,202303311200,202303310100,202304031200
Winnebago County,IL,1,202303311200,202303310100,202304031200
Gila County,AZ,0,202303311200,202303310100,202304031200
Wicomico County,MD,1,202303311200,202303310100,202304031200
Carter County,KY,0,202303311200,202303310100,202304031200
Iredell County,NC,0,202303311200,202303310100,202304031200
Halifax County,VA,1,202303311200,202303310100,202304031200
Hertford County,NC,2,202303311200,202303310100,202304031200
Montgomery County,NY,3,202303311200,202303310100,202304031200
Pennington County,MN,0,202303311200,202303310100,202304031200
Whatcom County,WA,1,202303311200,202303310100,202304031200
Gilliam County,OR,1,202303311200,202303310100,202304031200
Ocean County,NJ,2,202303311200,202303310100,202304031200
Boone County,AR,2,202303311200,202303310100,202304031200
Comanche County,OK,1,202303311200,202303310100,202304031200
Jones County,TX,1,202303311200,202303310100,202304031200
Grimes County,TX,1,202303311200,202303310100,202304031200
Genesee County,MI,1,202303311200,202303310100,202304031200
Assumption Parish,LA,1,202303311200,202303310100,202304031200
Calhoun County,MS,1,202303311200,202303310100,202304031200
Greene County,MS,1,202303311200,202303310100,202304031200
Custer County,MT,1,202303311200,202303310100,202304031200
Roberts County,SD,0,202303311200,202303310100,202304031200
Ogle County,IL,1,202303311200,202303310100,202304031200
Richland County,ND,0,202303311200,202303310100,202304031200
Barron County,WI,1,202303311200,202303310100,202304031200
Iron County,WI,1,202303311200,202303310100,202304031200
Wabasha County,MN,1,202303311200,202303310100,202304031200
Del Norte County,CA,1,202303311200,202303310100,202304031200
Pushmataha County,OK,2,202303311200,202303310100,202304031200
Chelan County,WA,1,202303311200,202303310100,202304031200
Presque Isle County,MI,0,202303311200,202303310100,202304031200
Cleveland County,OK,2,202303311200,202303310100,202304031200
Sullivan County,NY,3,202303311200,202303310100,202304031200
Polk County,NC,0,202303311200,202303310100,202304031200
Scotland County,NC,2,202303311200,202303310100,202304031200
Harnett County,NC,2,202303311200,202303310100,202304031200
Lee County,NC,2,202303311200,202303310100,202304031200
Tipton County,IN,1,202303311200,202303310100,202304031200
Clay County,KS,1,202303311200,202303310100,202304031200
Wagoner County,OK,2,202303311200,202303310100,202304031200
Richland County,MT,1,202303311200,202303310100,202304031200
Ashley County,AR,1,202303311200,202303310100,202304031200
Desha County,AR,1,202303311200,202303310100,202304031200
Vieques Municipio,PR,0,202303311200,202303310100,202304031200
Perry County,TN,1,202303311200,202303310100,202304031200
Washington County,MN,1,202303311200,202303310100,202304031200
Portsmouth city,VA,2,202303311200,202303310100,202304031200
Fayette County,PA,3,202303311200,202303310100,202304031200
Grant County,WV,1,202303311200,202303310100,202304031200
Shenandoah County,VA,0,202303311200,202303310100,202304031200
Irion County,TX,0,202303311200,202303310100,202304031200
Caldwell County,MO,1,202303311200,202303310100,202304031200
Putnam County,FL,0,202303311200,202303310100,202304031200
Crawford County,IN,1,202303311200,202303310100,202304031200
Lewis County,MO,1,202303311200,202303310100,202304031200
Grant County,NE,0,202303311200,202303310100,202304031200
Loíza Municipio,PR,0,202303311200,202303310100,202304031200
Oneida County,ID,0,202303311200,202303310100,202304031200
Moultrie County,IL,1,202303311200,202303310100,202304031200
Hopkins County,KY,1,202303311200,202303310100,202304031200
Clearwater County,ID,1,202303311200,202303310100,202304031200
Bell County,KY,0,202303311200,202303310100,202304031200
Crow Wing County,MN,0,202303311200,202303310100,202304031200
Western District,AS,0,202303311200,202303310100,202304031200
Añasco Municipio,PR,0,202303311200,202303310100,202304031200
Graham County,AZ,0,202303311200,202303310100,202304031200
St. Francis County,AR,1,202303311200,202303310100,202304031200
Echols County,GA,2,202303311200,202303310100,202304031200
Dillingham Census Area,AK,0,202303311200,202303310100,202304031200
Lincoln County,KS,0,202303311200,202303310100,202304031200
Smith County,KS,0,202303311200,202303310100,202304031200
Jefferson County,FL,2,202303311200,202303310100,202304031200
Cidra Municipio,PR,0,202303311200,202303310100,202304031200
Amite County,MS,1,202303311200,202303310100,202304031200
Montgomery County,AR,2,202303311200,202303310100,202304031200
Calhoun County,MI,1,202303311200,202303310100,202304031200
Cleburne County,AL,0,202303311200,202303310100,202304031200
Weld County,CO,0,202303311200,202303310100,202304031200
Beckham County,OK,1,202303311200,202303310100,202304031200
Modoc County,CA,1,202303311200,202303310100,202304031200
Polk County,IA,1,202303311200,202303310100,202304031200
Liberty County,GA,2,202303311200,202303310100,202304031200
Navarro County,TX,1,202303311200,202303310100,202304031200
Brooks County,TX,0,202303311200,202303310100,202304031200
Williamson County,TN,0,202303311200,202303310100,202304031200
Laramie County,WY,0,202303311200,202303310100,202304031200
Asotin County,WA,1,202303311200,202303310100,202304031200
Traverse County,MN,0,202303311200,202303310100,202304031200
Cass County,IL,1,202303311200,202303310100,202304031200
Rockdale County,GA,1,202303311200,202303310100,202304031200
Juniata County,PA,3,202303311200,202303310100,202304031200
McKean County,PA,3,202303311200,202303310100,202304031200
Garvin County,OK,2,202303311200,202303310100,202304031200
Burt County,NE,1,202303311200,202303310100,202304031200
San Juan County,NM,0,202303311200,202303310100,202304031200
Orleans County,NY,3,202303311200,202303310100,202304031200
De Soto Parish,LA,1,202303311200,202303310100,202304031200
Fresno County,CA,0,202303311200,202303310100,202304031200
Elbert County,GA,1,202303311200,202303310100,202304031200
Barbour County,AL,2,202303311200,202303310100,202304031200
Bladen County,NC,2,202303311200,202303310100,202304031200
Dallam County,TX,0,202303311200,202303310100,202304031200
Sangamon County,IL,1,202303311200,202303310100,202304031200
Craig County,OK,2,202303311200,202303310100,202304031200
Cumberland County,TN,0,202303311200,202303310100,202304031200
Otsego County,MI,1,202303311200,202303310100,202304031200
Sac County,IA,1,202303311200,202303310100,202304031200
Emery County,UT,0,202303311200,202303310100,202304031200
Ferry County,WA,1,202303311200,202303310100,202304031200
Wibaux County,MT,0,202303311200,202303310100,202304031200
Lincoln County,NM,0,202303311200,202303310100,202304031200
Cherokee County,OK,2,202303311200,202303310100,202304031200
Yellow Medicine County,MN,1,202303311200,202303310100,202304031200
Hunt County,TX,1,202303311200,202303310100,202304031200
Mitchell County,TX,0,202303311200,202303310100,202304031200
Wood County,TX,1,202303311200,202303310100,202304031200
Osage County,OK,1,202303311200,202303310100,202304031200
Cherokee County,NC,0,202303311200,202303310100,202304031200
Mecosta County,MI,1,202303311200,202303310100,202304031200
Pike County,KY,0,202303311200,202303310100,202304031200
Lafayette County,FL,1,202303311200,202303310100,202304031200
Catawba County,NC,0,202303311200,202303310100,202304031200
Breathitt County,KY,0,202303311200,202303310100,202304031200
Childress County,TX,1,202303311200,202303310100,202304031200
Ripley County,MO,1,202303311200,202303310100,202304031200
Tazewell County,IL,1,202303311200,202303310100,202304031200
Jeff Davis County,TX,0,202303311200,202303310100,202304031200
Lexington city,VA,0,202303311200,202303310100,202304031200
Sharp County,AR,1,202303311200,202303310100,202304031200
Larimer County,CO,0,202303311200,202303310100,202304031200
Tyrrell County,NC,2,202303311200,202303310100,202304031200
Rice County,MN,1,202303311200,202303310100,202304031200
Warren County,MO,1,202303311200,202303310100,202304031200
Warren County,KY,0,202303311200,202303310100,202304031200
Caddo Parish,LA,1,202303311200,202303310100,202304031200
Todd County,SD,0,202303311200,202303310100,202304031200
Marshall County,IA,1,202303311200,202303310100,202304031200
Tillman County,OK,1,202303311200,202303310100,202304031200
Macon County,NC,0,202303311200,202303310100,202304031200
Monroe County,WV,0,202303311200,202303310100,202304031200
Switzerland County,IN,0,202303311200,202303310100,202304031200
Hickman County,KY,1,202303311200,202303310100,202304031200
Geneva County,AL,2,202303311200,202303310100,202304031200
LaSalle County,IL,1,202303311200,202303310100,202304031200
Delaware County,IA,1,202303311200,202303310100,202304031200
Morris County,KS,1,202303311200,202303310100,202304031200
Davis County,IA,1,202303311200,202303310100,202304031200
Boise County,ID,1,202303311200,202303310100,202304031200
Monroe County,WI,1,202303311200,202303310100,202304031200
Perquimans County,NC,2,202303311200,202303310100,202304031200
Hamilton County,FL,2,202303311200,202303310100,202304031200
Matanuska-Susitna Borough,AK,0,202303311200,202303310100,202304031200
Delaware County,IN,1,202303311200,202303310100,202304031200
Levy County,FL,0,202303311200,202303310100,202304031200
Gurabo Municipio,PR,0,202303311200,202303310100,202304031200
Hatillo Municipio,PR,0,202303311200,202303310100,202304031200
Hancock County,MS,1,202303311200,202303310100,202304031200
Wilcox County,GA,2,202303311200,202303310100,202304031200
Red River Parish,LA,1,202303311200,202303310100,202304031200
Knox County,TN,0,202303311200,202303310100,202304031200
Oxford County,ME,1,202303311200,202303310100,202304031200
Jackson County,MO,1,202303311200,202303310100,202304031200
Towns County,GA,0,202303311200,202303310100,202304031200
Smith County,MS,1,202303311200,202303310100,202304031200
Payette County,ID,1,202303311200,202303310100,202304031200
Shoshone County,ID,1,202303311200,202303310100,202304031200
Hyde County,NC,2,202303311200,202303310100,202304031200
Floyd County,IA,1,202303311200,202303310100,202304031200
McCracken County,KY,1,202303311200,202303310100,202304031200
Union County,KY,1,202303311200,202303310100,202304031200
Turner County,SD,2,202303311200,202303310100,202304031200
Cocke County,TN,0,202303311200,202303310100,202304031200
Hancock County,TN,0,202303311200,202303310100,202304031200
Hardin County,TN,1,202303311200,202303310100,202304031200
Marion County,SC,2,202303311200,202303310100,202304031200
Guayama Municipio,PR,0,202303311200,202303310100,202304031200
Washington Parish,LA,1,202303311200,202303310100,202304031200
Stoddard County,MO,1,202303311200,202303310100,202304031200
Dooly County,GA,2,202303311200,202303310100,202304031200
Stearns County,MN,1,202303311200,202303310100,202304031200
Saunders County,NE,1,202303311200,202303310100,202304031200
Sherburne County,MN,1,202303311200,202303310100,202304031200
Davison County,SD,1,202303311200,202303310100,202304031200
Claiborne County,TN,0,202303311200,202303310100,202304031200
Montague County,TX,2,202303311200,202303310100,202304031200
Brown County,TX,1,202303311200,202303310100,202304031200
Racine County,WI,1,202303311200,202303310100,202304031200
Shawano County,WI,1,202303311200,202303310100,202304031200
Audubon County,IA,1,202303311200,202303310100,202304031200
Haskell County,TX,1,202303311200,202303310100,202304031200
Logan County,OK,1,202303311200,202303310100,202304031200
Oneida County,NY,3,202303311200,202303310100,202304031200
Lake County,CO,1,202303311200,202303310100,202304031200
Pittsburg County,OK,2,202303311200,202303310100,202304031200
Doddridge County,WV,1,202303311200,202303310100,202304031200
Wirt County,WV,0,202303311200,202303310100,202304031200
Carroll County,NH,1,202303311200,202303310100,202304031200
Tyler County,WV,1,202303311200,202303310100,202304031200
Northern Islands Municipality,MP,0,202303311200,202303310100,202304031200
Le Sueur County,MN,1,202303311200,202303310100,202304031200
Douglas County,WA,1,202303311200,202303310100,202304031200
Cattaraugus County,NY,3,202303311200,202303310100,202304031200
Dodge County,WI,1,202303311200,202303310100,202304031200
Jones County,IA,1,202303311200,202303310100,202304031200
Barber County,KS,1,202303311200,202303310100,202304031200
Pulaski County,MO,1,202303311200,202303310100,202304031200
Dale County,AL,2,202303311200,202303310100,202304031200
Logan County,KS,0,202303311200,202303310100,202304031200
Madera County,CA,0,202303311200,202303310100,202304031200
Gentry County,MO,1,202303311200,202303310100,202304031200
Blaine County,NE,2,202303311200,202303310100,202304031200
Daggett County,UT,0,202303311200,202303310100,202304031200
Platte County,WY,0,202303311200,202303310100,202304031200
Gaston County,NC,1,202303311200,202303310100,202304031200
Guadalupe County,NM,0,202303311200,202303310100,202304031200
Golden Valley County,MT,1,202303311200,202303310100,202304031200
Johnston County,NC,2,202303311200,202303310100,202304031200
Santa Clara County,CA,0,202303311200,202303310100,202304031200
Charleston County,SC,2,202303311200,202303310100,202304031200
Benton County,WA,1,202303311200,202303310100,202304031200
Adair County,MO,1,202303311200,202303310100,202304031200
Erie County,OH,0,202303311200,202303310100,202304031200
Vermilion County,IL,1,202303311200,202303310100,202304031200
St. Louis County,MO,1,202303311200,202303310100,202304031200
Boone County,IL,1,202303311200,202303310100,202304031200
Tehama County,CA,1,202303311200,202303310100,202304031200
Dane County,WI,1,202303311200,202303310100,202304031200
Fisher County,TX,1,202303311200,202303310100,202304031200
Sabine Parish,LA,1,202303311200,202303310100,202304031200
Morgan County,IL,1,202303311200,202303310100,202304031200
Pulaski County,GA,2,202303311200,202303310100,202304031200
Bertie County,NC,2,202303311200,202303310100,202304031200
Stanly County,NC,1,202303311200,202303310100,202304031200
Rhea County,TN,0,202303311200,202303310100,202304031200
Greene County,NC,2,202303311200,202303310100,202304031200
Leslie County,KY,0,202303311200,202303310100,202304031200
Somerset County,MD,1,202303311200,202303310100,202304031200
Marshall County,IL,1,202303311200,202303310100,202304031200
Lyon County,KY,1,202303311200,202303310100,202304031200
Concho County,TX,1,202303311200,202303310100,202304031200
Coke County,TX,1,202303311200,202303310100,202304031200
Overton County,TN,0,202303311200,202303310100,202304031200
Huron County,MI,0,202303311200,202303310100,202304031200
Iosco County,MI,1,202303311200,202303310100,202304031200
Coffee County,GA,2,202303311200,202303310100,202304031200
Ware County,GA,2,202303311200,202303310100,202304031200
Grant County,ND,0,202303311200,202303310100,202304031200
Jefferson Parish,LA,1,202303311200,202303310100,202304031200
St. Tammany Parish,LA,1,202303311200,202303310100,202304031200
Hardin County,IA,1,202303311200,202303310100,202304031200
Cameron Parish,LA,1,202303311200,202303310100,202304031200
Clinton County,OH,0,202303311200,202303310100,202304031200
St. Louis County,MN,0,202303311200,202303310100,202304031200
Lorain County,OH,0,202303311200,202303310100,202304031200
Vega Alta Municipio,PR,0,202303311200,202303310100,202304031200
Boone County,IA,1,202303311200,202303310100,202304031200
Polk County,TX,1,202303311200,202303310100,202304031200
Dixon County,NE,2,202303311200,202303310100,202304031200
Harford County,MD,2,202303311200,202303310100,202304031200
Edgefield County,SC,1,202303311200,202303310100,202304031200
Accomack County,VA,1,202303311200,202303310100,202304031200
Calumet County,WI,1,202303311200,202303310100,202304031200
Knox County,KY,0,202303311200,202303310100,202304031200
Ionia County,MI,1,202303311200,202303310100,202304031200
New Hanover County,NC,2,202303311200,202303310100,202304031200
Obion County,TN,1,202303311200,202303310100,202304031200
Calloway County,KY,1,202303311200,202303310100,202304031200
Albemarle County,VA,0,202303311200,202303310100,202304031200
Robertson County,TN,1,202303311200,202303310100,202304031200
Clarke County,VA,1,202303311200,202303310100,202304031200
Garfield County,WA,1,202303311200,202303310100,202304031200
Jackson County,KY,0,202303311200,202303310100,202304031200
Cook County,MN,0,202303311200,202303310100,202304031200
Oconee County,SC,0,202303311200,202303310100,202304031200
East Baton Rouge Parish,LA,1,202303311200,202303310100,202304031200
Claiborne County,MS,1,202303311200,202303310100,202304031200
St. Mary's County,MD,1,202303311200,202303310100,202304031200
Kent County,MI,1,202303311200,202303310100,202304031200
Pitt County,NC,2,202303311200,202303310100,202304031200
Carbon County,MT,1,202303311200,202303310100,202304031200
Stanton County,NE,2,202303311200,202303310100,202304031200
Appling County,GA,2,202303311200,202303310100,202304031200
Jasper County,IA,1,202303311200,202303310100,202304031200
Wayne County,MS,1,202303311200,202303310100,202304031200
Cottle County,TX,1,202303311200,202303310100,202304031200
Greensville County,VA,2,202303311200,202303310100,202304031200
Polk County,FL,0,202303311200,202303310100,202304031200
Young County,TX,1,202303311200,202303310100,202304031200
Tallapoosa County,AL,1,202303311200,202303310100,202304031200
Rockingham County,NH,2,202303311200,202303310100,202304031200
Rio Grande County,CO,0,202303311200,202303310100,202304031200
Plymouth County,IA,2,202303311200,202303310100,202304031200
Yates County,NY,3,202303311200,202303310100,202304031200
King County,WA,1,202303311200,202303310100,202304031200
Deschutes County,OR,1,202303311200,202303310100,202304031200
Pottawattamie County,IA,1,202303311200,202303310100,202304031200
Wright County,MO,1,202303311200,202303310100,202304031200
Toole County,MT,1,202303311200,202303310100,202304031200
Tioga County,NY,3,202303311200,202303310100,202304031200
Lee County,TX,1,202303311200,202303310100,202304031200
Fulton County,GA,1,202303311200,202303310100,202304031200
Cherokee County,TX,1,202303311200,202303310100,202304031200
Audrain County,MO,1,202303311200,202303310100,202304031200
Colleton County,SC,2,202303311200,202303310100,202304031200
Jefferson County,WI,1,202303311200,202303310100,202304031200
Greene County,AR,1,202303311200,202303310100,202304031200
Hall County,TX,1,202303311200,202303310100,202304031200
Burnett County,WI,1,202303311200,202303310100,202304031200
Torrance County,NM,0,202303311200,202303310100,202304031200
Pacific County,WA,1,202303311200,202303310100,202304031200
Pender County,NC,2,202303311200,202303310100,202304031200
Hood County,TX,1,202303311200,202303310100,202304031200
Stanley County,SD,0,202303311200,202303310100,202304031200
Washoe County,NV,0,202303311200,202303310100,202304031200
Ballard County,KY,1,202303311200,202303310100,202304031200
Archer County,TX,1,202303311200,202303310100,202304031200
Baylor County,TX,1,202303311200,202303310100,202304031200
San Augustine County,TX,1,202303311200,202303310100,202304031200
Storey County,NV,0,202303311200,202303310100,202304031200
Schley County,GA,2,202303311200,202303310100,202304031200
Madison County,TX,1,202303311200,202303310100,202304031200
San Joaquin County,CA,0,202303311200,202303310100,202304031200
Winston County,MS,1,202303311200,202303310100,202304031200
Henry County,KY,0,202303311200,202303310100,202304031200
Mercer County,KY,0,202303311200,202303310100,202304031200
Wheeler County,NE,2,202303311200,202303310100,202304031200
Lewis County,KY,0,202303311200,202303310100,202304031200
Grant County,MN,0,202303311200,202303310100,202304031200
Humphreys County,MS,1,202303311200,202303310100,202304031200
Clarke County,AL,1,202303311200,202303310100,202304031200
Chase County,KS,1,202303311200,202303310100,202304031200
Trigg County,KY,1,202303311200,202303310100,202304031200
Houston County,AL,2,202303311200,202303310100,202304031200
Aurora County,SD,1,202303311200,202303310100,202304031200
Aleutians East Borough,AK,0,202303311200,202303310100,202304031200
Franklin County,NE,0,202303311200,202303310100,202304031200
Kent County,MD,2,202303311200,202303310100,202304031200
Crawford County,KS,1,202303311200,202303310100,202304031200
Chippewa County,MN,1,202303311200,202303310100,202304031200
Pennington County,SD,0,202303311200,202303310100,202304031200
Hampton County,SC,2,202303311200,202303310100,202304031200
Fremont County,ID,0,202303311200,202303310100,202304031200
Bryan County,GA,2,202303311200,202303310100,202304031200
Dinwiddie County,VA,1,202303311200,202303310100,202304031200
St. Lucie County,FL,0,202303311200,202303310100,202304031200
Monroe County,NY,3,202303311200,202303310100,202304031200
Lincoln County,SD,2,202303311200,202303310100,202304031200
Chippewa County,WI,1,202303311200,202303310100,202304031200
Woodson County,KS,1,202303311200,202303310100,202304031200
Marshall County,KY,1,202303311200,202303310100,202304031200
Clinch County,GA,2,202303311200,202303310100,202304031200
Lowndes County,GA,2,202303311200,202303310100,202304031200
Kalawao County,HI,0,202303311200,202303310100,202304031200
Kauai County,HI,0,202303311200,202303310100,202304031200
Macomb County,MI,0,202303311200,202303310100,202304031200
Turner County,GA,2,202303311200,202303310100,202304031200
Jasper County,IL,1,202303311200,202303310100,202304031200
Milam County,TX,1,202303311200,202303310100,202304031200
Spencer County,IN,1,202303311200,202303310100,202304031200
Hart County,KY,0,202303311200,202303310100,202304031200
Lincoln County,KY,0,202303311200,202303310100,202304031200
Blaine County,MT,1,202303311200,202303310100,202304031200
Norfolk city,VA,2,202303311200,202303310100,202304031200
Reeves County,TX,0,202303311200,202303310100,202304031200
Pulaski County,VA,0,202303311200,202303310100,202304031200
Union County,NC,1,202303311200,202303310100,202304031200
McKenzie County,ND,0,202303311200,202303310100,202304031200
Okaloosa County,FL,1,202303311200,202303310100,202304031200
Alameda County,CA,0,202303311200,202303310100,202304031200
Calhoun County,IL,1,202303311200,202303310100,202304031200
Kosciusko County,IN,1,202303311200,202303310100,202304031200
Noxubee County,MS,1,202303311200,202303310100,202304031200
Woodruff County,AR,1,202303311200,202303310100,202304031200
Gloucester County,NJ,2,202303311200,202303310100,202304031200
Hillsborough County,NH,2,202303311200,202303310100,202304031200
Judith Basin County,MT,1,202303311200,202303310100,202304031200
Mitchell County,NC,0,202303311200,202303310100,202304031200
Powell County,MT,1,202303311200,202303310100,202304031200
Polk County,OR,1,202303311200,202303310100,202304031200
Wasco County,OR,1,202303311200,202303310100,202304031200
Perkins County,SD,0,202303311200,202303310100,202304031200
Taylor County,IA,1,202303311200,202303310100,202304031200
Washington County,AL,1,202303311200,202303310100,202304031200
Defiance County,OH,1,202303311200,202303310100,202304031200
Greenbrier County,WV,0,202303311200,202303310100,202304031200
Marion County,IL,1,202303311200,202303310100,202304031200
Dickenson County,VA,0,202303311200,202303310100,202304031200
Amelia County,VA,1,202303311200,202303310100,202304031200
Randolph County,GA,2,202303311200,202303310100,202304031200
Luna County,NM,0,202303311200,202303310100,202304031200
