NAMELSAD,event_index,category,ISSUE_TIME,START_TIME,END_TIME
Sheridan County,0,N/S,202401310600,202401310100,202402071200
Carlisle County,0,N/S,202401310600,202401310100,202402071200
Natrona County,0,N/S,202401310600,202401310100,202402071200
Worth County,0,N/S,202401310600,202401310100,202402071200
Morgan County,0,N/S,202401310600,202401310100,202402071200
Ellis County,0,N/S,202401310600,202401310100,202402071200
Pierce County,0,N/S,202401310600,202401310100,202402071200
Eastern District,0,N/S,202401310600,202401310100,202402071200
Grant County,0,N/S,202401310600,202401310100,202402071200
Flagler County,0,N/S,202401310600,202401310100,202402071200
Lawrence County,0,N/S,202401310600,202401310100,202402071200
Winn Parish,0,N/S,202401310600,202401310100,202402071200
Henry County,0,N/S,202401310600,202401310100,202402071200
Lincoln County,0,N/S,202401310600,202401310100,202402071200
York County,0,N/S,202401310600,202401310100,202402071200
Codington County,0,N/S,202401310600,202401310100,202402071200
Pike County,0,N/S,202401310600,202401310100,202402071200
Stewart County,0,N/S,202401310600,202401310100,202402071200
Monmouth County,0,N/S,202401310600,202401310100,202402071200
Clay County,0,N/S,202401310600,202401310100,202402071200
Faulkner County,0,N/S,202401310600,202401310100,202402071200
Delaware County,0,N/S,202401310600,202401310100,202402071200
Keokuk County,0,N/S,202401310600,202401310100,202402071200
Greene County,0,N/S,202401310600,202401310100,202402071200
Lake County,0,N/S,202401310600,202401310100,202402071200
Troup County,0,N/S,202401310600,202401310100,202402071200
Humboldt County,1,TSTM,202401310600,202401310100,202402071200
Dickson County,0,N/S,202401310600,202401310100,202402071200
Anoka County,0,N/S,202401310600,202401310100,202402071200
Bon Homme County,0,N/S,202401310600,202401310100,202402071200
Greene County,0,N/S,202401310600,202401310100,202402071200
Sussex County,0,N/S,202401310600,202401310100,202402071200
St. Joseph County,0,N/S,202401310600,202401310100,202402071200
Pembina County,0,N/S,202401310600,202401310100,202402071200
Bennett County,0,N/S,202401310600,202401310100,202402071200
Vernon Parish,0,N/S,202401310600,202401310100,202402071200
Penobscot County,0,N/S,202401310600,202401310100,202402071200
Talbot County,0,N/S,202401310600,202401310100,202402071200
Stephens County,0,N/S,202401310600,202401310100,202402071200
Riverside County,0,N/S,202401310600,202401310100,202402071200
Baxter County,0,N/S,202401310600,202401310100,202402071200
Attala County,0,N/S,202401310600,202401310100,202402071200
Story County,0,N/S,202401310600,202401310100,202402071200
Bourbon County,0,N/S,202401310600,202401310100,202402071200
Cumberland County,0,N/S,202401310600,202401310100,202402071200
Sumter County,0,N/S,202401310600,202401310100,202402071200
Lake and Peninsula Borough,0,N/S,202401310600,202401310100,202402071200
Wyoming County,0,N/S,202401310600,202401310100,202402071200
Kern County,1,TSTM,202401310600,202401310100,202402071200
Cooke County,0,N/S,202401310600,202401310100,202402071200
Orangeburg County,0,N/S,202401310600,202401310100,202402071200
Taylor County,0,N/S,202401310600,202401310100,202402071200
Mower County,0,N/S,202401310600,202401310100,202402071200
Murray County,0,N/S,202401310600,202401310100,202402071200
Providence County,0,N/S,202401310600,202401310100,202402071200
Phelps County,0,N/S,202401310600,202401310100,202402071200
Prentiss County,0,N/S,202401310600,202401310100,202402071200
Whitley County,0,N/S,202401310600,202401310100,202402071200
Starke County,0,N/S,202401310600,202401310100,202402071200
Williamson County,0,N/S,202401310600,202401310100,202402071200
Patillas Municipio,0,N/S,202401310600,202401310100,202402071200
Mitchell County,0,N/S,202401310600,202401310100,202402071200
Emanuel County,0,N/S,202401310600,202401310100,202402071200
Catahoula Parish,0,N/S,202401310600,202401310100,202402071200
Carbon County,0,N/S,202401310600,202401310100,202402071200
Pawnee County,0,N/S,202401310600,202401310100,202402071200
Unicoi County,0,N/S,202401310600,202401310100,202402071200
Spartanburg County,0,N/S,202401310600,202401310100,202402071200
Marathon County,0,N/S,202401310600,202401310100,202402071200
Elko County,0,N/S,202401310600,202401310100,202402071200
Braxton County,0,N/S,202401310600,202401310100,202402071200
Wexford County,0,N/S,202401310600,202401310100,202402071200
Cochran County,0,N/S,202401310600,202401310100,202402071200
Blair County,0,N/S,202401310600,202401310100,202402071200
Hickory County,0,N/S,202401310600,202401310100,202402071200
Barry County,0,N/S,202401310600,202401310100,202402071200
Ramsey County,0,N/S,202401310600,202401310100,202402071200
Little River County,0,N/S,202401310600,202401310100,202402071200
Lyon County,0,N/S,202401310600,202401310100,202402071200
Lee County,0,N/S,202401310600,202401310100,202402071200
Josephine County,0,N/S,202401310600,202401310100,202402071200
Manatí Municipio,0,N/S,202401310600,202401310100,202402071200
Pike County,0,N/S,202401310600,202401310100,202402071200
Coffee County,0,N/S,202401310600,202401310100,202402071200
Lemhi County,0,N/S,202401310600,202401310100,202402071200
Ohio County,0,N/S,202401310600,202401310100,202402071200
Sarpy County,0,N/S,202401310600,202401310100,202402071200
Colquitt County,0,N/S,202401310600,202401310100,202402071200
Wilkin County,0,N/S,202401310600,202401310100,202402071200
Randolph County,0,N/S,202401310600,202401310100,202402071200
Kennebec County,0,N/S,202401310600,202401310100,202402071200
Smyth County,0,N/S,202401310600,202401310100,202402071200
Roosevelt County,0,N/S,202401310600,202401310100,202402071200
Somerset County,0,N/S,202401310600,202401310100,202402071200
Washington County,0,N/S,202401310600,202401310100,202402071200
Guilford County,0,N/S,202401310600,202401310100,202402071200
Ada County,0,N/S,202401310600,202401310100,202402071200
Custer County,0,N/S,202401310600,202401310100,202402071200
Marion County,0,N/S,202401310600,202401310100,202402071200
Pike County,0,N/S,202401310600,202401310100,202402071200
Woodford County,0,N/S,202401310600,202401310100,202402071200
Richmond County,0,N/S,202401310600,202401310100,202402071200
Pickens County,0,N/S,202401310600,202401310100,202402071200
Ellis County,0,N/S,202401310600,202401310100,202402071200
Perry County,0,N/S,202401310600,202401310100,202402071200
Grundy County,0,N/S,202401310600,202401310100,202402071200
Routt County,0,N/S,202401310600,202401310100,202402071200
Somerset County,0,N/S,202401310600,202401310100,202402071200
Colusa County,1,TSTM,202401310600,202401310100,202402071200
Johnson County,0,N/S,202401310600,202401310100,202402071200
Hinsdale County,0,N/S,202401310600,202401310100,202402071200
Cassia County,0,N/S,202401310600,202401310100,202402071200
Isanti County,0,N/S,202401310600,202401310100,202402071200
Erie County,0,N/S,202401310600,202401310100,202402071200
Copiah County,0,N/S,202401310600,202401310100,202402071200
Van Zandt County,0,N/S,202401310600,202401310100,202402071200
Roanoke County,0,N/S,202401310600,202401310100,202402071200
Augusta County,0,N/S,202401310600,202401310100,202402071200
Bristol Bay Borough,0,N/S,202401310600,202401310100,202402071200
Piute County,0,N/S,202401310600,202401310100,202402071200
Mason County,0,N/S,202401310600,202401310100,202402071200
Benton County,0,N/S,202401310600,202401310100,202402071200
Donley County,0,N/S,202401310600,202401310100,202402071200
Bay County,0,N/S,202401310600,202401310100,202402071200
Lauderdale County,0,N/S,202401310600,202401310100,202402071200
Fountain County,0,N/S,202401310600,202401310100,202402071200
Shelby County,0,N/S,202401310600,202401310100,202402071200
Fayette County,0,N/S,202401310600,202401310100,202402071200
Perry County,0,N/S,202401310600,202401310100,202402071200
Danville city,0,N/S,202401310600,202401310100,202402071200
Banks County,0,N/S,202401310600,202401310100,202402071200
Wayne County,0,N/S,202401310600,202401310100,202402071200
Oklahoma County,0,N/S,202401310600,202401310100,202402071200
Johnston County,0,N/S,202401310600,202401310100,202402071200
Jackson County,0,N/S,202401310600,202401310100,202402071200
Summit County,0,N/S,202401310600,202401310100,202402071200
Polk County,0,N/S,202401310600,202401310100,202402071200
Lander County,0,N/S,202401310600,202401310100,202402071200
Winneshiek County,0,N/S,202401310600,202401310100,202402071200
Bracken County,0,N/S,202401310600,202401310100,202402071200
Florence County,0,N/S,202401310600,202401310100,202402071200
Roane County,0,N/S,202401310600,202401310100,202402071200
Wadena County,0,N/S,202401310600,202401310100,202402071200
Hopewell city,0,N/S,202401310600,202401310100,202402071200
Winnebago County,0,N/S,202401310600,202401310100,202402071200
Gila County,0,N/S,202401310600,202401310100,202402071200
Wicomico County,0,N/S,202401310600,202401310100,202402071200
Carter County,0,N/S,202401310600,202401310100,202402071200
Iredell County,0,N/S,202401310600,202401310100,202402071200
Halifax County,0,N/S,202401310600,202401310100,202402071200
Hertford County,0,N/S,202401310600,202401310100,202402071200
Montgomery County,0,N/S,202401310600,202401310100,202402071200
Pennington County,0,N/S,202401310600,202401310100,202402071200
Whatcom County,0,N/S,202401310600,202401310100,202402071200
Gilliam County,0,N/S,202401310600,202401310100,202402071200
Ocean County,0,N/S,202401310600,202401310100,202402071200
Boone County,0,N/S,202401310600,202401310100,202402071200
Comanche County,0,N/S,202401310600,202401310100,202402071200
Jones County,0,N/S,202401310600,202401310100,202402071200
Grimes County,0,N/S,202401310600,202401310100,202402071200
Genesee County,0,N/S,202401310600,202401310100,202402071200
Assumption Parish,0,N/S,202401310600,202401310100,202402071200
Calhoun County,0,N/S,202401310600,202401310100,202402071200
Greene County,0,N/S,202401310600,202401310100,202402071200
Custer County,0,N/S,202401310600,202401310100,202402071200
Roberts County,0,N/S,202401310600,202401310100,202402071200
Ogle County,0,N/S,202401310600,202401310100,202402071200
Richland County,0,N/S,202401310600,202401310100,202402071200
Barron County,0,N/S,202401310600,202401310100,202402071200
Iron County,0,N/S,202401310600,202401310100,202402071200
Wabasha County,0,N/S,202401310600,202401310100,202402071200
Del Norte County,1,TSTM,202401310600,202401310100,202402071200
Pushmataha County,0,N/S,202401310600,202401310100,202402071200
Chelan County,0,N/S,202401310600,202401310100,202402071200
Presque Isle County,0,N/S,202401310600,202401310100,202402071200
Cleveland County,0,N/S,202401310600,202401310100,202402071200
Sullivan County,0,N/S,202401310600,202401310100,202402071200
Polk County,0,N/S,202401310600,202401310100,202402071200
Scotland County,0,N/S,202401310600,202401310100,202402071200
Harnett County,0,N/S,202401310600,202401310100,202402071200
Lee County,0,N/S,202401310600,202401310100,202402071200
Tipton County,0,N/S,202401310600,202401310100,202402071200
Clay County,0,N/S,202401310600,202401310100,202402071200
Wagoner County,0,N/S,202401310600,202401310100,202402071200
Richland County,0,N/S,202401310600,202401310100,202402071200
Ashley County,0,N/S,202401310600,202401310100,202402071200
Desha County,0,N/S,202401310600,202401310100,202402071200
Vieques Municipio,0,N/S,202401310600,202401310100,202402071200
Perry County,0,N/S,202401310600,202401310100,202402071200
Washington County,0,N/S,202401310600,202401310100,202402071200
Portsmouth city,0,N/S,202401310600,202401310100,202402071200
Fayette County,0,N/S,202401310600,202401310100,202402071200
Grant County,0,N/S,202401310600,202401310100,202402071200
Shenandoah County,0,N/S,202401310600,202401310100,202402071200
Irion County,0,N/S,202401310600,202401310100,202402071200
Caldwell County,0,N/S,202401310600,202401310100,202402071200
Putnam County,0,N/S,202401310600,202401310100,202402071200
Crawford County,0,N/S,202401310600,202401310100,202402071200
Lewis County,0,N/S,202401310600,202401310100,202402071200
Grant County,0,N/S,202401310600,202401310100,202402071200
Loíza Municipio,0,N/S,202401310600,202401310100,202402071200
Oneida County,0,N/S,202401310600,202401310100,202402071200
Moultrie County,0,N/S,202401310600,202401310100,202402071200
Hopkins County,0,N/S,202401310600,202401310100,202402071200
Clearwater County,0,N/S,202401310600,202401310100,202402071200
Bell County,0,N/S,202401310600,202401310100,202402071200
Crow Wing County,0,N/S,202401310600,202401310100,202402071200
Western District,0,N/S,202401310600,202401310100,202402071200
Añasco Municipio,0,N/S,202401310600,202401310100,202402071200
Graham County,0,N/S,202401310600,202401310100,202402071200
St. Francis County,0,N/S,202401310600,202401310100,202402071200
Echols County,0,N/S,202401310600,202401310100,202402071200
Dillingham Census Area,0,N/S,202401310600,202401310100,202402071200
Lincoln County,0,N/S,202401310600,202401310100,202402071200
Smith County,0,N/S,202401310600,202401310100,202402071200
Jefferson County,0,N/S,202401310600,202401310100,202402071200
Cidra Municipio,0,N/S,202401310600,202401310100,202402071200
Amite County,0,N/S,202401310600,202401310100,202402071200
Montgomery County,0,N/S,202401310600,202401310100,202402071200
Calhoun County,0,N/S,202401310600,202401310100,202402071200
Cleburne County,0,N/S,202401310600,202401310100,202402071200
Weld County,0,N/S,202401310600,202401310100,202402071200
Beckham County,0,N/S,202401310600,202401310100,202402071200
Modoc County,0,N/S,202401310600,202401310100,202402071200
Polk County,0,N/S,202401310600,202401310100,202402071200
Liberty County,0,N/S,202401310600,202401310100,202402071200
Navarro County,0,N/S,202401310600,202401310100,202402071200
Brooks County,0,N/S,202401310600,202401310100,202402071200
Williamson County,0,N/S,202401310600,202401310100,202402071200
Laramie County,0,N/S,202401310600,202401310100,202402071200
Asotin County,0,N/S,202401310600,202401310100,202402071200
Traverse County,0,N/S,202401310600,202401310100,202402071200
Cass County,0,N/S,202401310600,202401310100,202402071200
Rockdale County,0,N/S,202401310600,202401310100,202402071200
Juniata County,0,N/S,202401310600,202401310100,202402071200
McKean County,0,N/S,202401310600,202401310100,202402071200
Garvin County,0,N/S,202401310600,202401310100,202402071200
Burt County,0,N/S,202401310600,202401310100,202402071200
San Juan County,0,N/S,202401310600,202401310100,202402071200
Orleans County,0,N/S,202401310600,202401310100,202402071200
De Soto Parish,0,N/S,202401310600,202401310100,202402071200
Fresno County,1,TSTM,202401310600,202401310100,202402071200
Elbert County,0,N/S,202401310600,202401310100,202402071200
Barbour County,0,N/S,202401310600,202401310100,202402071200
Bladen County,0,N/S,202401310600,202401310100,202402071200
Dallam County,0,N/S,202401310600,202401310100,202402071200
Sangamon County,0,N/S,202401310600,202401310100,202402071200
Craig County,0,N/S,202401310600,202401310100,202402071200
Cumberland County,0,N/S,202401310600,202401310100,202402071200
Otsego County,0,N/S,202401310600,202401310100,202402071200
Sac County,0,N/S,202401310600,202401310100,202402071200
Emery County,0,N/S,202401310600,202401310100,202402071200
Ferry County,0,N/S,202401310600,202401310100,202402071200
Wibaux County,0,N/S,202401310600,202401310100,202402071200
Lincoln County,0,N/S,202401310600,202401310100,202402071200
Cherokee County,0,N/S,202401310600,202401310100,202402071200
Yellow Medicine County,0,N/S,202401310600,202401310100,202402071200
Hunt County,0,N/S,202401310600,202401310100,202402071200
Mitchell County,0,N/S,202401310600,202401310100,202402071200
Wood County,0,N/S,202401310600,202401310100,202402071200
Osage County,0,N/S,202401310600,202401310100,202402071200
Cherokee County,0,N/S,202401310600,202401310100,202402071200
Mecosta County,0,N/S,202401310600,202401310100,202402071200
Pike County,0,N/S,202401310600,202401310100,202402071200
Lafayette County,0,N/S,202401310600,202401310100,202402071200
Catawba County,0,N/S,202401310600,202401310100,202402071200
Breathitt County,0,N/S,202401310600,202401310100,202402071200
Childress County,0,N/S,202401310600,202401310100,202402071200
Ripley County,0,N/S,202401310600,202401310100,202402071200
Tazewell County,0,N/S,202401310600,202401310100,202402071200
Jeff Davis County,0,N/S,202401310600,202401310100,202402071200
Lexington city,0,N/S,202401310600,202401310100,202402071200
Sharp County,0,N/S,202401310600,202401310100,202402071200
Larimer County,0,N/S,202401310600,202401310100,202402071200
Tyrrell County,0,N/S,202401310600,202401310100,202402071200
Rice County,0,N/S,202401310600,202401310100,202402071200
Warren County,0,N/S,202401310600,202401310100,202402071200
Warren County,0,N/S,202401310600,202401310100,202402071200
Caddo Parish,0,N/S,202401310600,202401310100,202402071200
Todd County,0,N/S,202401310600,202401310100,202402071200
Marshall County,0,N/S,202401310600,202401310100,202402071200
Tillman County,0,N/S,202401310600,202401310100,202402071200
Macon County,0,N/S,202401310600,202401310100,202402071200
Monroe County,0,N/S,202401310600,202401310100,202402071200
Switzerland County,0,N/S,202401310600,202401310100,202402071200
Hickman County,0,N/S,202401310600,202401310100,202402071200
Geneva County,0,N/S,202401310600,202401310100,202402071200
LaSalle County,0,N/S,202401310600,202401310100,202402071200
Delaware County,0,N/S,202401310600,202401310100,202402071200
Morris County,0,N/S,202401310600,202401310100,202402071200
Davis County,0,N/S,202401310600,202401310100,202402071200
Boise County,0,N/S,202401310600,202401310100,202402071200
Monroe County,0,N/S,202401310600,202401310100,202402071200
Perquimans County,0,N/S,202401310600,202401310100,202402071200
Hamilton County,0,N/S,202401310600,202401310100,202402071200
Matanuska-Susitna Borough,0,N/S,202401310600,202401310100,202402071200
Delaware County,0,N/S,202401310600,202401310100,202402071200
Levy County,0,N/S,202401310600,202401310100,202402071200
Gurabo Municipio,0,N/S,202401310600,202401310100,202402071200
Hatillo Municipio,0,N/S,202401310600,202401310100,202402071200
Hancock County,0,N/S,202401310600,202401310100,202402071200
Wilcox County,0,N/S,202401310600,202401310100,202402071200
Red River Parish,0,N/S,202401310600,202401310100,202402071200
Knox County,0,N/S,202401310600,202401310100,202402071200
Oxford County,0,N/S,202401310600,202401310100,202402071200
Jackson County,0,N/S,202401310600,202401310100,202402071200
Towns County,0,N/S,202401310600,202401310100,202402071200
Smith County,0,N/S,202401310600,202401310100,202402071200
Payette County,0,N/S,202401310600,202401310100,202402071200
Shoshone County,0,N/S,202401310600,202401310100,202402071200
Hyde County,0,N/S,202401310600,202401310100,202402071200
Floyd County,0,N/S,202401310600,202401310100,202402071200
McCracken County,0,N/S,202401310600,202401310100,202402071200
Union County,0,N/S,202401310600,202401310100,202402071200
Turner County,0,N/S,202401310600,202401310100,202402071200
Cocke County,0,N/S,202401310600,202401310100,202402071200
Hancock County,0,N/S,202401310600,202401310100,202402071200
Hardin County,0,N/S,202401310600,202401310100,202402071200
Marion County,0,N/S,202401310600,202401310100,202402071200
Guayama Municipio,0,N/S,202401310600,202401310100,202402071200
Washington Parish,0,N/S,202401310600,202401310100,202402071200
Stoddard County,0,N/S,202401310600,202401310100,202402071200
Dooly County,0,N/S,202401310600,202401310100,202402071200
Stearns County,0,N/S,202401310600,202401310100,202402071200
Saunders County,0,N/S,202401310600,202401310100,202402071200
Sherburne County,0,N/S,202401310600,202401310100,202402071200
Davison County,0,N/S,202401310600,202401310100,202402071200
Claiborne County,0,N/S,202401310600,202401310100,202402071200
Montague County,0,N/S,202401310600,202401310100,202402071200
Brown County,0,N/S,202401310600,202401310100,202402071200
Racine County,0,N/S,202401310600,202401310100,202402071200
Shawano County,0,N/S,202401310600,202401310100,202402071200
Audubon County,0,N/S,202401310600,202401310100,202402071200
Haskell County,0,N/S,202401310600,202401310100,202402071200
Logan County,0,N/S,202401310600,202401310100,202402071200
Oneida County,0,N/S,202401310600,202401310100,202402071200
Lake County,0,N/S,202401310600,202401310100,202402071200
Pittsburg County,0,N/S,202401310600,202401310100,202402071200
Doddridge County,0,N/S,202401310600,202401310100,202402071200
Wirt County,0,N/S,202401310600,202401310100,202402071200
Carroll County,0,N/S,202401310600,202401310100,202402071200
Tyler County,0,N/S,202401310600,202401310100,202402071200
Northern Islands Municipality,0,N/S,202401310600,202401310100,202402071200
Le Sueur County,0,N/S,202401310600,202401310100,202402071200
Douglas County,0,N/S,202401310600,202401310100,202402071200
Cattaraugus County,0,N/S,202401310600,202401310100,202402071200
Dodge County,0,N/S,202401310600,202401310100,202402071200
Jones County,0,N/S,202401310600,202401310100,202402071200
Barber County,0,N/S,202401310600,202401310100,202402071200
Pulaski County,0,N/S,202401310600,202401310100,202402071200
Dale County,0,N/S,202401310600,202401310100,202402071200
Logan County,0,N/S,202401310600,202401310100,202402071200
Madera County,0,N/S,202401310600,202401310100,202402071200
Gentry County,0,N/S,202401310600,202401310100,202402071200
Blaine County,0,N/S,202401310600,202401310100,202402071200
Daggett County,0,N/S,202401310600,202401310100,202402071200
Platte County,0,N/S,202401310600,202401310100,202402071200
Gaston County,0,N/S,202401310600,202401310100,202402071200
Guadalupe County,0,N/S,202401310600,202401310100,202402071200
Golden Valley County,0,N/S,202401310600,202401310100,202402071200
Johnston County,0,N/S,202401310600,202401310100,202402071200
Santa Clara County,1,TSTM,202401310600,202401310100,202402071200
Charleston County,0,N/S,202401310600,202401310100,202402071200
Benton County,0,N/S,202401310600,202401310100,202402071200
Adair County,0,N/S,202401310600,202401310100,202402071200
Erie County,0,N/S,202401310600,202401310100,202402071200
Vermilion County,0,N/S,202401310600,202401310100,202402071200
St. Louis County,0,N/S,202401310600,202401310100,202402071200
Boone County,0,N/S,202401310600,202401310100,202402071200
Tehama County,1,TSTM,202401310600,202401310100,202402071200
Dane County,0,N/S,202401310600,202401310100,202402071200
Fisher County,0,N/S,202401310600,202401310100,202402071200
Sabine Parish,0,N/S,202401310600,202401310100,202402071200
Morgan County,0,N/S,202401310600,202401310100,202402071200
Pulaski County,0,N/S,202401310600,202401310100,202402071200
Bertie County,0,N/S,202401310600,202401310100,202402071200
Stanly County,0,N/S,202401310600,202401310100,202402071200
Rhea County,0,N/S,202401310600,202401310100,202402071200
Greene County,0,N/S,202401310600,202401310100,202402071200
Leslie County,0,N/S,202401310600,202401310100,202402071200
Somerset County,0,N/S,202401310600,202401310100,202402071200
Marshall County,0,N/S,202401310600,202401310100,202402071200
Lyon County,0,N/S,202401310600,202401310100,202402071200
Concho County,0,N/S,202401310600,202401310100,202402071200
Coke County,0,N/S,202401310600,202401310100,202402071200
Overton County,0,N/S,202401310600,202401310100,202402071200
Huron County,0,N/S,202401310600,202401310100,202402071200
Iosco County,0,N/S,202401310600,202401310100,202402071200
Coffee County,0,N/S,202401310600,202401310100,202402071200
Ware County,0,N/S,202401310600,202401310100,202402071200
Grant County,0,N/S,202401310600,202401310100,202402071200
Jefferson Parish,0,N/S,202401310600,202401310100,202402071200
St. Tammany Parish,0,N/S,202401310600,202401310100,202402071200
Hardin County,0,N/S,202401310600,202401310100,202402071200
Cameron Parish,0,N/S,202401310600,202401310100,202402071200
Clinton County,0,N/S,202401310600,202401310100,202402071200
St. Louis County,0,N/S,202401310600,202401310100,202402071200
Lorain County,0,N/S,202401310600,202401310100,202402071200
Vega Alta Municipio,0,N/S,202401310600,202401310100,202402071200
Boone County,0,N/S,202401310600,202401310100,202402071200
Polk County,0,N/S,202401310600,202401310100,202402071200
Dixon County,0,N/S,202401310600,202401310100,202402071200
Harford County,0,N/S,202401310600,202401310100,202402071200
Edgefield County,0,N/S,202401310600,202401310100,202402071200
Accomack County,0,N/S,202401310600,202401310100,202402071200
Calumet County,0,N/S,202401310600,202401310100,202402071200
Knox County,0,N/S,202401310600,202401310100,202402071200
Ionia County,0,N/S,202401310600,202401310100,202402071200
New Hanover County,0,N/S,202401310600,202401310100,202402071200
Obion County,0,N/S,202401310600,202401310100,202402071200
Calloway County,0,N/S,202401310600,202401310100,202402071200
Albemarle County,0,N/S,202401310600,202401310100,202402071200
Robertson County,0,N/S,202401310600,202401310100,202402071200
Clarke County,0,N/S,202401310600,202401310100,202402071200
Garfield County,0,N/S,202401310600,202401310100,202402071200
Jackson County,0,N/S,202401310600,202401310100,202402071200
Cook County,0,N/S,202401310600,202401310100,202402071200
Oconee County,0,N/S,202401310600,202401310100,202402071200
East Baton Rouge Parish,0,N/S,202401310600,202401310100,202402071200
Claiborne County,0,N/S,202401310600,202401310100,202402071200
St. Mary's County,0,N/S,202401310600,202401310100,202402071200
Kent County,0,N/S,202401310600,202401310100,202402071200
Pitt County,0,N/S,202401310600,202401310100,202402071200
Carbon County,0,N/S,202401310600,202401310100,202402071200
Stanton County,0,N/S,202401310600,202401310100,202402071200
Appling County,0,N/S,202401310600,202401310100,202402071200
Jasper County,0,N/S,202401310600,202401310100,202402071200
Wayne County,0,N/S,202401310600,202401310100,202402071200
Cottle County,0,N/S,202401310600,202401310100,202402071200
Greensville County,0,N/S,202401310600,202401310100,202402071200
Polk County,0,N/S,202401310600,202401310100,202402071200
Young County,0,N/S,202401310600,202401310100,202402071200
Tallapoosa County,0,N/S,202401310600,202401310100,202402071200
Rockingham County,0,N/S,202401310600,202401310100,202402071200
Rio Grande County,0,N/S,202401310600,202401310100,202402071200
Plymouth County,0,N/S,202401310600,202401310100,202402071200
Yates County,0,N/S,202401310600,202401310100,202402071200
King County,0,N/S,202401310600,202401310100,202402071200
Deschutes County,0,N/S,202401310600,202401310100,202402071200
Pottawattamie County,0,N/S,202401310600,202401310100,202402071200
Wright County,0,N/S,202401310600,202401310100,202402071200
Toole County,0,N/S,202401310600,202401310100,202402071200
Tioga County,0,N/S,202401310600,202401310100,202402071200
Lee County,0,N/S,202401310600,202401310100,202402071200
Fulton County,0,N/S,202401310600,202401310100,202402071200
Cherokee County,0,N/S,202401310600,202401310100,202402071200
Audrain County,0,N/S,202401310600,202401310100,202402071200
Colleton County,0,N/S,202401310600,202401310100,202402071200
Jefferson County,0,N/S,202401310600,202401310100,202402071200
Greene County,0,N/S,202401310600,202401310100,202402071200
Hall County,0,N/S,202401310600,202401310100,202402071200
Burnett County,0,N/S,202401310600,202401310100,202402071200
Torrance County,0,N/S,202401310600,202401310100,202402071200
Pacific County,0,N/S,202401310600,202401310100,202402071200
Pender County,0,N/S,202401310600,202401310100,202402071200
Hood County,0,N/S,202401310600,202401310100,202402071200
Stanley County,0,N/S,202401310600,202401310100,202402071200
Washoe County,0,N/S,202401310600,202401310100,202402071200
Ballard County,0,N/S,202401310600,202401310100,202402071200
Archer County,0,N/S,202401310600,202401310100,202402071200
Baylor County,0,N/S,202401310600,202401310100,202402071200
San Augustine County,0,N/S,202401310600,202401310100,202402071200
Storey County,0,N/S,202401310600,202401310100,202402071200
Schley County,0,N/S,202401310600,202401310100,202402071200
Madison County,0,N/S,202401310600,202401310100,202402071200
San Joaquin County,1,TSTM,202401310600,202401310100,202402071200
Winston County,0,N/S,202401310600,202401310100,202402071200
Henry County,0,N/S,202401310600,202401310100,202402071200
Mercer County,0,N/S,202401310600,202401310100,202402071200
Wheeler County,0,N/S,202401310600,202401310100,202402071200
Lewis County,0,N/S,202401310600,202401310100,202402071200
Grant County,0,N/S,202401310600,202401310100,202402071200
Humphreys County,0,N/S,202401310600,202401310100,202402071200
Clarke County,0,N/S,202401310600,202401310100,202402071200
Chase County,0,N/S,202401310600,202401310100,202402071200
Trigg County,0,N/S,202401310600,202401310100,202402071200
Houston County,0,N/S,202401310600,202401310100,202402071200
Aurora County,0,N/S,202401310600,202401310100,202402071200
Aleutians East Borough,0,N/S,202401310600,202401310100,202402071200
Franklin County,0,N/S,202401310600,202401310100,202402071200
Kent County,0,N/S,202401310600,202401310100,202402071200
Crawford County,0,N/S,202401310600,202401310100,202402071200
Chippewa County,0,N/S,202401310600,202401310100,202402071200
Pennington County,0,N/S,202401310600,202401310100,202402071200
Hampton County,0,N/S,202401310600,202401310100,202402071200
Fremont County,0,N/S,202401310600,202401310100,202402071200
Bryan County,0,N/S,202401310600,202401310100,202402071200
Dinwiddie County,0,N/S,202401310600,202401310100,202402071200
St. Lucie County,0,N/S,202401310600,202401310100,202402071200
Monroe County,0,N/S,202401310600,202401310100,202402071200
Lincoln County,0,N/S,202401310600,202401310100,202402071200
Chippewa County,0,N/S,202401310600,202401310100,202402071200
Woodson County,0,N/S,202401310600,202401310100,202402071200
Marshall County,0,N/S,202401310600,202401310100,202402071200
Clinch County,0,N/S,202401310600,202401310100,202402071200
Lowndes County,0,N/S,202401310600,202401310100,202402071200
Kalawao County,0,N/S,202401310600,202401310100,202402071200
Kauai County,0,N/S,202401310600,202401310100,202402071200
Macomb County,0,N/S,202401310600,202401310100,202402071200
Turner County,0,N/S,202401310600,202401310100,202402071200
Jasper County,0,N/S,202401310600,202401310100,202402071200
Milam County,0,N/S,202401310600,202401310100,202402071200
Spencer County,0,N/S,202401310600,202401310100,202402071200
Hart County,0,N/S,202401310600,202401310100,202402071200
Lincoln County,0,N/S,202401310600,202401310100,202402071200
Blaine County,0,N/S,202401310600,202401310100,202402071200
Norfolk city,0,N/S,202401310600,202401310100,202402071200
Reeves County,0,N/S,202401310600,202401310100,202402071200
Pulaski County,0,N/S,202401310600,202401310100,202402071200
Union County,0,N/S,202401310600,202401310100,202402071200
McKenzie County,0,N/S,202401310600,202401310100,202402071200
Okaloosa County,0,N/S,202401310600,202401310100,202402071200
Alameda County,1,TSTM,202401310600,202401310100,202402071200
