NAMELSAD,STUSPS,event_index,category,ISSUE_TIME,START_TIME,END_TIME
Pierce County,GA,0,N/S,202402150600,202402150100,202402221200
Eastern District,AS,0,N/S,202402150600,202402150100,202402221200
Grant County,IN,0,N/S,202402150600,202402150100,202402221200
Flagler County,FL,0,N/S,202402150600,202402150100,202402221200
Lawrence County,MS,0,N/S,202402150600,202402150100,202402221200
Winn Parish,LA,0,N/S,202402150600,202402150100,202402221200
Henry County,IL,1,TSTM,202402150600,202402150100,202402221200
Lincoln County,OR,0,N/S,202402150600,202402150100,202402221200
York County,ME,0,N/S,202402150600,202402150100,202402221200
Codington County,SD,0,N/S,202402150600,202402150100,202402221200
Pike County,GA,0,N/S,202402150600,202402150100,202402221200
Stewart County,GA,0,N/S,202402150600,202402150100,202402221200
Monmouth County,NJ,0,N/S,202402150600,202402150100,202402221200
Clay County,AR,0,N/S,202402150600,202402150100,202402221200
Faulkner County,AR,1,TSTM,202402150600,202402150100,202402221200
Delaware County,OK,0,N/S,202402150600,202402150100,202402221200
Keokuk County,IA,1,TSTM,202402150600,202402150100,202402221200
Greene County,IL,1,TSTM,202402150600,202402150100,202402221200
Lake County,MN,0,N/S,202402150600,202402150100,202402221200
Troup County,GA,0,N/S,202402150600,202402150100,202402221200
Humboldt County,CA,1,TSTM,202402150600,202402150100,202402221200
Dickson County,TN,0,N/S,202402150600,202402150100,202402221200
Anoka County,MN,0,N/S,202402150600,202402150100,202402221200
Bon Homme County,SD,0,N/S,202402150600,202402150100,202402221200
Greene County,TN,0,N/S,202402150600,202402150100,202402221200
Sussex County,VA,0,N/S,202402150600,202402150100,202402221200
St. Joseph County,IN,0,N/S,202402150600,202402150100,202402221200
Pembina County,ND,0,N/S,202402150600,202402150100,202402221200
Bennett County,SD,0,N/S,202402150600,202402150100,202402221200
Vernon Parish,LA,0,N/S,202402150600,202402150100,202402221200
Penobscot County,ME,0,N/S,202402150600,202402150100,202402221200
Talbot County,MD,0,N/S,202402150600,202402150100,202402221200
Stephens County,GA,0,N/S,202402150600,202402150100,202402221200
Riverside County,CA,0,N/S,202402150600,202402150100,202402221200
Baxter County,AR,0,N/S,202402150600,202402150100,202402221200
Attala County,MS,0,N/S,202402150600,202402150100,202402221200
Story County,IA,0,N/S,202402150600,202402150100,202402221200
Bourbon County,KS,0,N/S,202402150600,202402150100,202402221200
Cumberland County,VA,0,N/S,202402150600,202402150100,202402221200
Sumter County,SC,0,N/S,202402150600,202402150100,202402221200
Lake and Peninsula Borough,AK,0,N/S,202402150600,202402150100,202402221200
Wyoming County,WV,0,N/S,202402150600,202402150100,202402221200
Kern County,CA,0,N/S,202402150600,202402150100,202402221200
Cooke County,TX,0,N/S,202402150600,202402150100,202402221200
Orangeburg County,SC,0,N/S,202402150600,202402150100,202402221200
Taylor County,WI,0,N/S,202402150600,202402150100,202402221200
Mower County,MN,0,N/S,202402150600,202402150100,202402221200
Murray County,MN,0,N/S,202402150600,202402150100,202402221200
Providence County,RI,0,N/S,202402150600,202402150100,202402221200
Phelps County,MO,0,N/S,202402150600,202402150100,202402221200
Prentiss County,MS,0,N/S,202402150600,202402150100,202402221200
Whitley County,KY,0,N/S,202402150600,202402150100,202402221200
Starke County,IN,0,N/S,202402150600,202402150100,202402221200
Williamson County,TX,0,N/S,202402150600,202402150100,202402221200
Patillas Municipio,PR,0,N/S,202402150600,202402150100,202402221200
Mitchell County,IA,0,N/S,202402150600,202402150100,202402221200
Emanuel County,GA,0,N/S,202402150600,202402150100,202402221200
Catahoula Parish,LA,0,N/S,202402150600,202402150100,202402221200
Carbon County,PA,0,N/S,202402150600,202402150100,202402221200
Pawnee County,NE,0,N/S,202402150600,202402150100,202402221200
Unicoi County,TN,0,N/S,202402150600,202402150100,202402221200
Spartanburg County,SC,0,N/S,202402150600,202402150100,202402221200
Marathon County,WI,0,N/S,202402150600,202402150100,202402221200
Elko County,NV,0,N/S,202402150600,202402150100,202402221200
Braxton County,WV,0,N/S,202402150600,202402150100,202402221200
Wexford County,MI,0,N/S,202402150600,202402150100,202402221200
Cochran County,TX,0,N/S,202402150600,202402150100,202402221200
Blair County,PA,0,N/S,202402150600,202402150100,202402221200
Hickory County,MO,0,N/S,202402150600,202402150100,202402221200
Barry County,MO,0,N/S,202402150600,202402150100,202402221200
Ramsey County,MN,0,N/S,202402150600,202402150100,202402221200
Little River County,AR,1,TSTM,202402150600,202402150100,202402221200
Lyon County,NV,0,N/S,202402150600,202402150100,202402221200
Lee County,FL,0,N/S,202402150600,202402150100,202402221200
Josephine County,OR,1,TSTM,202402150600,202402150100,202402221200
Manatí Municipio,PR,0,N/S,202402150600,202402150100,202402221200
Pike County,MS,0,N/S,202402150600,202402150100,202402221200
Coffee County,TN,0,N/S,202402150600,202402150100,202402221200
Lemhi County,ID,0,N/S,202402150600,202402150100,202402221200
Ohio County,KY,0,N/S,202402150600,202402150100,202402221200
Sarpy County,NE,0,N/S,202402150600,202402150100,202402221200
Colquitt County,GA,0,N/S,202402150600,202402150100,202402221200
Wilkin County,MN,0,N/S,202402150600,202402150100,202402221200
Randolph County,IL,0,N/S,202402150600,202402150100,202402221200
Kennebec County,ME,0,N/S,202402150600,202402150100,202402221200
Smyth County,VA,0,N/S,202402150600,202402150100,202402221200
Roosevelt County,NM,0,N/S,202402150600,202402150100,202402221200
Somerset County,PA,0,N/S,202402150600,202402150100,202402221200
Washington County,VA,0,N/S,202402150600,202402150100,202402221200
Guilford County,NC,0,N/S,202402150600,202402150100,202402221200
Ada County,ID,0,N/S,202402150600,202402150100,202402221200
Custer County,OK,0,N/S,202402150600,202402150100,202402221200
Marion County,OH,0,N/S,202402150600,202402150100,202402221200
Pike County,IL,1,TSTM,202402150600,202402150100,202402221200
Woodford County,IL,1,TSTM,202402150600,202402150100,202402221200
Richmond County,GA,0,N/S,202402150600,202402150100,202402221200
Pickens County,AL,0,N/S,202402150600,202402150100,202402221200
Ellis County,OK,0,N/S,202402150600,202402150100,202402221200
Perry County,IL,0,N/S,202402150600,202402150100,202402221200
Grundy County,IA,0,N/S,202402150600,202402150100,202402221200
Routt County,CO,0,N/S,202402150600,202402150100,202402221200
Somerset County,NJ,0,N/S,202402150600,202402150100,202402221200
Colusa County,CA,1,TSTM,202402150600,202402150100,202402221200
Johnson County,IL,0,N/S,202402150600,202402150100,202402221200
Hinsdale County,CO,0,N/S,202402150600,202402150100,202402221200
Cassia County,ID,0,N/S,202402150600,202402150100,202402221200
Isanti County,MN,0,N/S,202402150600,202402150100,202402221200
Erie County,PA,0,N/S,202402150600,202402150100,202402221200
Copiah County,MS,0,N/S,202402150600,202402150100,202402221200
Van Zandt County,TX,1,TSTM,202402150600,202402150100,202402221200
Roanoke County,VA,0,N/S,202402150600,202402150100,202402221200
Augusta County,VA,0,N/S,202402150600,202402150100,202402221200
Bristol Bay Borough,AK,0,N/S,202402150600,202402150100,202402221200
Piute County,UT,0,N/S,202402150600,202402150100,202402221200
Mason County,KY,0,N/S,202402150600,202402150100,202402221200
Benton County,MN,0,N/S,202402150600,202402150100,202402221200
Donley County,TX,0,N/S,202402150600,202402150100,202402221200
Bay County,FL,0,N/S,202402150600,202402150100,202402221200
Lauderdale County,AL,0,N/S,202402150600,202402150100,202402221200
Fountain County,IN,0,N/S,202402150600,202402150100,202402221200
Shelby County,IL,0,N/S,202402150600,202402150100,202402221200
Fayette County,IL,0,N/S,202402150600,202402150100,202402221200
Perry County,OH,0,N/S,202402150600,202402150100,202402221200
Danville city,VA,0,N/S,202402150600,202402150100,202402221200
Banks County,GA,0,N/S,202402150600,202402150100,202402221200
Wayne County,GA,0,N/S,202402150600,202402150100,202402221200
Oklahoma County,OK,0,N/S,202402150600,202402150100,202402221200
Johnston County,OK,0,N/S,202402150600,202402150100,202402221200
Jackson County,NC,0,N/S,202402150600,202402150100,202402221200
Summit County,UT,0,N/S,202402150600,202402150100,202402221200
Polk County,MO,0,N/S,202402150600,202402150100,202402221200
Lander County,NV,0,N/S,202402150600,202402150100,202402221200
Winneshiek County,IA,0,N/S,202402150600,202402150100,202402221200
Bracken County,KY,0,N/S,202402150600,202402150100,202402221200
Florence County,WI,0,N/S,202402150600,202402150100,202402221200
Roane County,WV,0,N/S,202402150600,202402150100,202402221200
Wadena County,MN,0,N/S,202402150600,202402150100,202402221200
Hopewell city,VA,0,N/S,202402150600,202402150100,202402221200
Winnebago County,IL,0,N/S,202402150600,202402150100,202402221200
Gila County,AZ,0,N/S,202402150600,202402150100,202402221200
Wicomico County,MD,0,N/S,202402150600,202402150100,202402221200
Carter County,KY,0,N/S,202402150600,202402150100,202402221200
Iredell County,NC,0,N/S,202402150600,202402150100,202402221200
Halifax County,VA,0,N/S,202402150600,202402150100,202402221200
Hertford County,NC,0,N/S,202402150600,202402150100,202402221200
Montgomery County,NY,0,N/S,202402150600,202402150100,202402221200
Pennington County,MN,0,N/S,202402150600,202402150100,202402221200
Whatcom County,WA,0,N/S,202402150600,202402150100,202402221200
Gilliam County,OR,0,N/S,202402150600,202402150100,202402221200
Ocean County,NJ,0,N/S,202402150600,202402150100,202402221200
Boone County,AR,0,N/S,202402150600,202402150100,202402221200
Comanche County,OK,0,N/S,202402150600,202402150100,202402221200
Jones County,TX,0,N/S,202402150600,202402150100,202402221200
Grimes County,TX,0,N/S,202402150600,202402150100,202402221200
Genesee County,MI,0,N/S,202402150600,202402150100,202402221200
Assumption Parish,LA,0,N/S,202402150600,202402150100,202402221200
Calhoun County,MS,0,N/S,202402150600,202402150100,202402221200
Greene County,MS,0,N/S,202402150600,202402150100,202402221200
Custer County,MT,0,N/S,202402150600,202402150100,202402221200
Roberts County,SD,0,N/S,202402150600,202402150100,202402221200
Ogle County,IL,0,N/S,202402150600,202402150100,202402221200
Richland County,ND,0,N/S,202402150600,202402150100,202402221200
Barron County,WI,0,N/S,202402150600,202402150100,202402221200
Iron County,WI,0,N/S,202402150600,202402150100,202402221200
Wabasha County,MN,0,N/S,202402150600,202402150100,202402221200
Del Norte County,CA,1,TSTM,202402150600,202402150100,202402221200
Pushmataha County,OK,1,TSTM,202402150600,202402150100,202402221200
Chelan County,WA,0,N/S,202402150600,202402150100,202402221200
Presque Isle County,MI,0,N/S,202402150600,202402150100,202402221200
Cleveland County,OK,0,N/S,202402150600,202402150100,202402221200
Sullivan County,NY,0,N/S,202402150600,202402150100,202402221200
Polk County,NC,0,N/S,202402150600,202402150100,202402221200
Scotland County,NC,0,N/S,202402150600,202402150100,202402221200
Harnett County,NC,0,N/S,202402150600,202402150100,202402221200
Lee County,NC,0,N/S,202402150600,202402150100,202402221200
Tipton County,IN,0,N/S,202402150600,202402150100,202402221200
Clay County,KS,0,N/S,202402150600,202402150100,202402221200
Wagoner County,OK,0,N/S,202402150600,202402150100,202402221200
Richland County,MT,0,N/S,202402150600,202402150100,202402221200
Ashley County,AR,1,TSTM,202402150600,202402150100,202402221200
Desha County,AR,1,TSTM,202402150600,202402150100,202402221200
Vieques Municipio,PR,0,N/S,202402150600,202402150100,202402221200
Perry County,TN,0,N/S,202402150600,202402150100,202402221200
Washington County,MN,0,N/S,202402150600,202402150100,202402221200
Portsmouth city,VA,0,N/S,202402150600,202402150100,202402221200
Fayette County,PA,0,N/S,202402150600,202402150100,202402221200
Grant County,WV,0,N/S,202402150600,202402150100,202402221200
Shenandoah County,VA,0,N/S,202402150600,202402150100,202402221200
Irion County,TX,0,N/S,202402150600,202402150100,202402221200
Caldwell County,MO,1,TSTM,202402150600,202402150100,202402221200
Putnam County,FL,0,N/S,202402150600,202402150100,202402221200
Crawford County,IN,0,N/S,202402150600,202402150100,202402221200
Lewis County,MO,1,TSTM,202402150600,202402150100,202402221200
Grant County,NE,0,N/S,202402150600,202402150100,202402221200
Loíza Municipio,PR,0,N/S,202402150600,202402150100,202402221200
Oneida County,ID,0,N/S,202402150600,202402150100,202402221200
Moultrie County,IL,1,TSTM,202402150600,202402150100,202402221200
Hopkins County,KY,0,N/S,202402150600,202402150100,202402221200
Clearwater County,ID,0,N/S,202402150600,202402150100,202402221200
Bell County,KY,0,N/S,202402150600,202402150100,202402221200
Crow Wing County,MN,0,N/S,202402150600,202402150100,202402221200
Western District,AS,0,N/S,202402150600,202402150100,202402221200
Añasco Municipio,PR,0,N/S,202402150600,202402150100,202402221200
Graham County,AZ,0,N/S,202402150600,202402150100,202402221200
St. Francis County,AR,1,TSTM,202402150600,202402150100,202402221200
Echols County,GA,0,N/S,202402150600,202402150100,202402221200
Dillingham Census Area,AK,0,N/S,202402150600,202402150100,202402221200
Lincoln County,KS,0,N/S,202402150600,202402150100,202402221200
Smith County,KS,0,N/S,202402150600,202402150100,202402221200
Jefferson County,FL,0,N/S,202402150600,202402150100,202402221200
Cidra Municipio,PR,0,N/S,202402150600,202402150100,202402221200
Amite County,MS,0,N/S,202402150600,202402150100,202402221200
Montgomery County,AR,1,TSTM,202402150600,202402150100,202402221200
Calhoun County,MI,0,N/S,202402150600,202402150100,202402221200
Cleburne County,AL,0,N/S,202402150600,202402150100,202402221200
Weld County,CO,0,N/S,202402150600,202402150100,202402221200
Beckham County,OK,0,N/S,202402150600,202402150100,202402221200
Modoc County,CA,0,N/S,202402150600,202402150100,202402221200
Polk County,IA,0,N/S,202402150600,202402150100,202402221200
Liberty County,GA,0,N/S,202402150600,202402150100,202402221200
Navarro County,TX,0,N/S,202402150600,202402150100,202402221200
Brooks County,TX,0,N/S,202402150600,202402150100,202402221200
Williamson County,TN,0,N/S,202402150600,202402150100,202402221200
Laramie County,WY,0,N/S,202402150600,202402150100,202402221200
Asotin County,WA,0,N/S,202402150600,202402150100,202402221200
Traverse County,MN,0,N/S,202402150600,202402150100,202402221200
Cass County,IL,1,TSTM,202402150600,202402150100,202402221200
Rockdale County,GA,0,N/S,202402150600,202402150100,202402221200
Juniata County,PA,0,N/S,202402150600,202402150100,202402221200
McKean County,PA,0,N/S,202402150600,202402150100,202402221200
Garvin County,OK,0,N/S,202402150600,202402150100,202402221200
Burt County,NE,0,N/S,202402150600,202402150100,202402221200
San Juan County,NM,0,N/S,202402150600,202402150100,202402221200
Orleans County,NY,0,N/S,202402150600,202402150100,202402221200
De Soto Parish,LA,0,N/S,202402150600,202402150100,202402221200
Fresno County,CA,0,N/S,202402150600,202402150100,202402221200
Elbert County,GA,0,N/S,202402150600,202402150100,202402221200
Barbour County,AL,0,N/S,202402150600,202402150100,202402221200
Bladen County,NC,0,N/S,202402150600,202402150100,202402221200
Dallam County,TX,0,N/S,202402150600,202402150100,202402221200
Sangamon County,IL,1,TSTM,202402150600,202402150100,202402221200
Craig County,OK,0,N/S,202402150600,202402150100,202402221200
Cumberland County,TN,0,N/S,202402150600,202402150100,202402221200
Otsego County,MI,0,N/S,202402150600,202402150100,202402221200
Sac County,IA,0,N/S,202402150600,202402150100,202402221200
Emery County,UT,0,N/S,202402150600,202402150100,202402221200
Ferry County,WA,0,N/S,202402150600,202402150100,202402221200
Wibaux County,MT,0,N/S,202402150600,202402150100,202402221200
Lincoln County,NM,0,N/S,202402150600,202402150100,202402221200
Cherokee County,OK,0,N/S,202402150600,202402150100,202402221200
Yellow Medicine County,MN,0,N/S,202402150600,202402150100,202402221200
Hunt County,TX,1,TSTM,202402150600,202402150100,202402221200
Mitchell County,TX,0,N/S,202402150600,202402150100,202402221200
Wood County,TX,1,TSTM,202402150600,202402150100,202402221200
Osage County,OK,0,N/S,202402150600,202402150100,202402221200
Cherokee County,NC,0,N/S,202402150600,202402150100,202402221200
Mecosta County,MI,0,N/S,202402150600,202402150100,202402221200
Pike County,KY,0,N/S,202402150600,202402150100,202402221200
Lafayette County,FL,0,N/S,202402150600,202402150100,202402221200
Catawba County,NC,0,N/S,202402150600,202402150100,202402221200
Breathitt County,KY,0,N/S,202402150600,202402150100,202402221200
Childress County,TX,0,N/S,202402150600,202402150100,202402221200
Ripley County,MO,0,N/S,202402150600,202402150100,202402221200
Tazewell County,IL,1,TSTM,202402150600,202402150100,202402221200
Jeff Davis County,TX,0,N/S,202402150600,202402150100,202402221200
Lexington city,VA,0,N/S,202402150600,202402150100,202402221200
Sharp County,AR,0,N/S,202402150600,202402150100,202402221200
Larimer County,CO,0,N/S,202402150600,202402150100,202402221200
Tyrrell County,NC,0,N/S,202402150600,202402150100,202402221200
Rice County,MN,0,N/S,202402150600,202402150100,202402221200
Warren County,MO,0,N/S,202402150600,202402150100,202402221200
Warren County,KY,0,N/S,202402150600,202402150100,202402221200
Caddo Parish,LA,1,TSTM,202402150600,202402150100,202402221200
Todd County,SD,0,N/S,202402150600,202402150100,202402221200
Marshall County,IA,0,N/S,202402150600,202402150100,202402221200
Tillman County,OK,0,N/S,202402150600,202402150100,202402221200
Macon County,NC,0,N/S,202402150600,202402150100,202402221200
Monroe County,WV,0,N/S,202402150600,202402150100,202402221200
Switzerland County,IN,0,N/S,202402150600,202402150100,202402221200
Hickman County,KY,0,N/S,202402150600,202402150100,202402221200
Geneva County,AL,0,N/S,202402150600,202402150100,202402221200
LaSalle County,IL,1,TSTM,202402150600,202402150100,202402221200
Delaware County,IA,0,N/S,202402150600,202402150100,202402221200
Morris County,KS,0,N/S,202402150600,202402150100,202402221200
Davis County,IA,1,TSTM,202402150600,202402150100,202402221200
Boise County,ID,0,N/S,202402150600,202402150100,202402221200
Monroe County,WI,0,N/S,202402150600,202402150100,202402221200
Perquimans County,NC,0,N/S,202402150600,202402150100,202402221200
Hamilton County,FL,0,N/S,202402150600,202402150100,202402221200
Matanuska-Susitna Borough,AK,0,N/S,202402150600,202402150100,202402221200
Delaware County,IN,0,N/S,202402150600,202402150100,202402221200
Levy County,FL,0,N/S,202402150600,202402150100,202402221200
Gurabo Municipio,PR,0,N/S,202402150600,202402150100,202402221200
Hatillo Municipio,PR,0,N/S,202402150600,202402150100,202402221200
Hancock County,MS,0,N/S,202402150600,202402150100,202402221200
Wilcox County,GA,0,N/S,202402150600,202402150100,202402221200
Red River Parish,LA,0,N/S,202402150600,202402150100,202402221200
Knox County,TN,0,N/S,202402150600,202402150100,202402221200
Oxford County,ME,0,N/S,202402150600,202402150100,202402221200
Jackson County,MO,1,TSTM,202402150600,202402150100,202402221200
Towns County,GA,0,N/S,202402150600,202402150100,202402221200
Smith County,MS,0,N/S,202402150600,202402150100,202402221200
Payette County,ID,0,N/S,202402150600,202402150100,202402221200
Shoshone County,ID,0,N/S,202402150600,202402150100,202402221200
Hyde County,NC,0,N/S,202402150600,202402150100,202402221200
Floyd County,IA,0,N/S,202402150600,202402150100,202402221200
McCracken County,KY,0,N/S,202402150600,202402150100,202402221200
Union County,KY,0,N/S,202402150600,202402150100,202402221200
Turner County,SD,0,N/S,202402150600,202402150100,202402221200
Cocke County,TN,0,N/S,202402150600,202402150100,202402221200
Hancock County,TN,0,N/S,202402150600,202402150100,202402221200
Hardin County,TN,0,N/S,202402150600,202402150100,202402221200
Marion County,SC,0,N/S,202402150600,202402150100,202402221200
Guayama Municipio,PR,0,N/S,202402150600,202402150100,202402221200
Washington Parish,LA,0,N/S,202402150600,202402150100,202402221200
Stoddard County,MO,0,N/S,202402150600,202402150100,202402221200
Dooly County,GA,0,N/S,202402150600,202402150100,202402221200
Stearns County,MN,0,N/S,202402150600,202402150100,202402221200
Saunders County,NE,0,N/S,202402150600,202402150100,202402221200
Sherburne County,MN,0,N/S,202402150600,202402150100,202402221200
Davison County,SD,0,N/S,202402150600,202402150100,202402221200
Claiborne County,TN,0,N/S,202402150600,202402150100,202402221200
Montague County,TX,0,N/S,202402150600,202402150100,202402221200
Brown County,TX,0,N/S,202402150600,202402150100,202402221200
Racine County,WI,0,N/S,202402150600,202402150100,202402221200
Shawano County,WI,0,N/S,202402150600,202402150100,202402221200
Audubon County,IA,0,N/S,202402150600,202402150100,202402221200
Haskell County,TX,0,N/S,202402150600,202402150100,202402221200
Logan County,OK,0,N/S,202402150600,202402150100,202402221200
Oneida County,NY,0,N/S,202402150600,202402150100,202402221200
Lake County,CO,0,N/S,202402150600,202402150100,202402221200
Pittsburg County,OK,0,N/S,202402150600,202402150100,202402221200
Doddridge County,WV,0,N/S,202402150600,202402150100,202402221200
Wirt County,WV,0,N/S,202402150600,202402150100,202402221200
Carroll County,NH,0,N/S,202402150600,202402150100,202402221200
Tyler County,WV,0,N/S,202402150600,202402150100,202402221200
Northern Islands Municipality,MP,0,N/S,202402150600,202402150100,202402221200
Le Sueur County,MN,0,N/S,202402150600,202402150100,202402221200
Douglas County,WA,0,N/S,202402150600,202402150100,202402221200
Cattaraugus County,NY,0,N/S,202402150600,202402150100,202402221200
Dodge County,WI,0,N/S,202402150600,202402150100,202402221200
Jones County,IA,0,N/S,202402150600,202402150100,202402221200
Barber County,KS,0,N/S,202402150600,202402150100,202402221200
Pulaski County,MO,0,N/S,202402150600,202402150100,202402221200
Dale County,AL,0,N/S,202402150600,202402150100,202402221200
Logan County,KS,0,N/S,202402150600,202402150100,202402221200
Madera County,CA,0,N/S,202402150600,202402150100,202402221200
Gentry County,MO,1,TSTM,202402150600,202402150100,202402221200
Blaine County,NE,0,N/S,202402150600,202402150100,202402221200
Daggett County,UT,0,N/S,202402150600,202402150100,202402221200
Platte County,WY,0,N/S,202402150600,202402150100,202402221200
Gaston County,NC,0,N/S,202402150600,202402150100,202402221200
Guadalupe County,NM,0,N/S,202402150600,202402150100,202402221200
Golden Valley County,MT,0,N/S,202402150600,202402150100,202402221200
Johnston County,NC,0,N/S,202402150600,202402150100,202402221200
Santa Clara County,CA,0,N/S,202402150600,202402150100,202402221200
Charleston County,SC,0,N/S,202402150600,202402150100,202402221200
Benton County,WA,0,N/S,202402150600,202402150100,202402221200
Adair County,MO,1,TSTM,202402150600,202402150100,202402221200
Erie County,OH,0,N/S,202402150600,202402150100,202402221200
Vermilion County,IL,0,N/S,202402150600,202402150100,202402221200
St. Louis County,MO,0,N/S,202402150600,202402150100,202402221200
Boone County,IL,0,N/S,202402150600,202402150100,202402221200
Tehama County,CA,1,TSTM,202402150600,202402150100,202402221200
Dane County,WI,0,N/S,202402150600,202402150100,202402221200
Fisher County,TX,0,N/S,202402150600,202402150100,202402221200
Sabine Parish,LA,0,N/S,202402150600,202402150100,202402221200
Morgan County,IL,1,TSTM,202402150600,202402150100,202402221200
Pulaski County,GA,0,N/S,202402150600,202402150100,202402221200
Bertie County,NC,0,N/S,202402150600,202402150100,202402221200
Stanly County,NC,0,N/S,202402150600,202402150100,202402221200
Rhea County,TN,0,N/S,202402150600,202402150100,202402221200
Greene County,NC,0,N/S,202402150600,202402150100,202402221200
Leslie County,KY,0,N/S,202402150600,202402150100,202402221200
Somerset County,MD,0,N/S,202402150600,202402150100,202402221200
Marshall County,IL,1,TSTM,202402150600,202402150100,202402221200
Lyon County,KY,0,N/S,202402150600,202402150100,202402221200
Concho County,TX,0,N/S,202402150600,202402150100,202402221200
Coke County,TX,0,N/S,202402150600,202402150100,202402221200
Overton County,TN,0,N/S,202402150600,202402150100,202402221200
Huron County,MI,0,N/S,202402150600,202402150100,202402221200
Iosco County,MI,0,N/S,202402150600,202402150100,202402221200
Coffee County,GA,0,N/S,202402150600,202402150100,202402221200
Ware County,GA,0,N/S,202402150600,202402150100,202402221200
Grant County,ND,0,N/S,202402150600,202402150100,202402221200
Jefferson Parish,LA,0,N/S,202402150600,202402150100,202402221200
St. Tammany Parish,LA,0,N/S,202402150600,202402150100,202402221200
Hardin County,IA,0,N/S,202402150600,202402150100,202402221200
Cameron Parish,LA,0,N/S,202402150600,202402150100,202402221200
Clinton County,OH,0,N/S,202402150600,202402150100,202402221200
St. Louis County,MN,0,N/S,202402150600,202402150100,202402221200
Lorain County,OH,0,N/S,202402150600,202402150100,202402221200
Vega Alta Municipio,PR,0,N/S,202402150600,202402150100,202402221200
Boone County,IA,0,N/S,202402150600,202402150100,202402221200
Polk County,TX,0,N/S,202402150600,202402150100,202402221200
Dixon County,NE,0,N/S,202402150600,202402150100,202402221200
Harford County,MD,0,N/S,202402150600,202402150100,202402221200
Edgefield County,SC,0,N/S,202402150600,202402150100,202402221200
Accomack County,VA,0,N/S,202402150600,202402150100,202402221200
Calumet County,WI,0,N/S,202402150600,202402150100,202402221200
Knox County,KY,0,N/S,202402150600,202402150100,202402221200
Ionia County,MI,0,N/S,202402150600,202402150100,202402221200
New Hanover County,NC,0,N/S,202402150600,202402150100,202402221200
Obion County,TN,0,N/S,202402150600,202402150100,202402221200
Calloway County,KY,0,N/S,202402150600,202402150100,202402221200
Albemarle County,VA,0,N/S,202402150600,202402150100,202402221200
Robertson County,TN,0,N/S,202402150600,202402150100,202402221200
Clarke County,VA,0,N/S,202402150600,202402150100,202402221200
Garfield County,WA,0,N/S,202402150600,202402150100,202402221200
Jackson County,KY,0,N/S,202402150600,202402150100,202402221200
Cook County,MN,0,N/S,202402150600,202402150100,202402221200
Oconee County,SC,0,N/S,202402150600,202402150100,202402221200
East Baton Rouge Parish,LA,0,N/S,202402150600,202402150100,202402221200
Claiborne County,MS,0,N/S,202402150600,202402150100,202402221200
St. Mary's County,MD,0,N/S,202402150600,202402150100,202402221200
Kent County,MI,0,N/S,202402150600,202402150100,202402221200
Pitt County,NC,0,N/S,202402150600,202402150100,202402221200
Carbon County,MT,0,N/S,202402150600,202402150100,202402221200
Stanton County,NE,0,N/S,202402150600,202402150100,202402221200
Appling County,GA,0,N/S,202402150600,202402150100,202402221200
Jasper County,IA,0,N/S,202402150600,202402150100,202402221200
Wayne County,MS,0,N/S,202402150600,202402150100,202402221200
Cottle County,TX,0,N/S,202402150600,202402150100,202402221200
Greensville County,VA,0,N/S,202402150600,202402150100,202402221200
Polk County,FL,0,N/S,202402150600,202402150100,202402221200
Young County,TX,0,N/S,202402150600,202402150100,202402221200
Tallapoosa County,AL,0,N/S,202402150600,202402150100,202402221200
Rockingham County,NH,0,N/S,202402150600,202402150100,202402221200
Rio Grande County,CO,0,N/S,202402150600,202402150100,202402221200
Plymouth County,IA,0,N/S,202402150600,202402150100,202402221200
Yates County,NY,0,N/S,202402150600,202402150100,202402221200
King County,WA,0,N/S,202402150600,202402150100,202402221200
Deschutes County,OR,0,N/S,202402150600,202402150100,202402221200
Pottawattamie County,IA,0,N/S,202402150600,202402150100,202402221200
Wright County,MO,0,N/S,202402150600,202402150100,202402221200
Toole County,MT,0,N/S,202402150600,202402150100,202402221200
Tioga County,NY,0,N/S,202402150600,202402150100,202402221200
Lee County,TX,0,N/S,202402150600,202402150100,202402221200
Fulton County,GA,0,N/S,202402150600,202402150100,202402221200
Cherokee County,TX,0,N/S,202402150600,202402150100,202402221200
Audrain County,MO,1,TSTM,202402150600,202402150100,202402221200
Colleton County,SC,0,N/S,202402150600,202402150100,202402221200
Jefferson County,WI,0,N/S,202402150600,202402150100,202402221200
Greene County,AR,0,N/S,202402150600,202402150100,202402221200
Hall County,TX,0,N/S,202402150600,202402150100,202402221200
Burnett County,WI,0,N/S,202402150600,202402150100,202402221200
Torrance County,NM,0,N/S,202402150600,202402150100,202402221200
Pacific County,WA,0,N/S,202402150600,202402150100,202402221200
Pender County,NC,0,N/S,202402150600,202402150100,202402221200
Hood County,TX,0,N/S,202402150600,202402150100,202402221200
Stanley County,SD,0,N/S,202402150600,202402150100,202402221200
Washoe County,NV,0,N/S,202402150600,202402150100,202402221200
Ballard County,KY,0,N/S,202402150600,202402150100,202402221200
Archer County,TX,0,N/S,202402150600,202402150100,202402221200
Baylor County,TX,0,N/S,202402150600,202402150100,202402221200
San Augustine County,TX,0,N/S,202402150600,202402150100,202402221200
Storey County,NV,0,N/S,202402150600,202402150100,202402221200
Schley County,GA,0,N/S,202402150600,202402150100,202402221200
Madison County,TX,0,N/S,202402150600,202402150100,202402221200
San Joaquin County,CA,0,N/S,202402150600,202402150100,202402221200
Winston County,MS,0,N/S,202402150600,202402150100,202402221200
