NAMELSAD,STUSPS,event_index,category,ISSUE_TIME,START_TIME,END_TIME
Humboldt County,CA,1,TSTM,202304011800,202304011630,202304041200
Dickson County,TN,1,TSTM,202304011800,202304011630,202304041200
Anoka County,MN,0,N/S,202304011800,202304011630,202304041200
Bon Homme County,SD,0,N/S,202304011800,202304011630,202304041200
Greene County,TN,0,N/S,202304011800,202304011630,202304041200
Sussex County,VA,1,TSTM,202304011800,202304011630,202304041200
St. Joseph County,IN,1,TSTM,202304011800,202304011630,202304041200
Pembina County,ND,0,N/S,202304011800,202304011630,202304041200
Bennett County,SD,0,N/S,202304011800,202304011630,202304041200
Vernon Parish,LA,1,TSTM,202304011800,202304011630,202304041200
Penobscot County,ME,1,TSTM,202304011800,202304011630,202304041200
Talbot County,MD,3,SLGT,202304011800,202304011630,202304041200
Stephens County,GA,0,N/S,202304011800,202304011630,202304041200
Riverside County,CA,0,N/S,202304011800,202304011630,202304041200
Baxter County,AR,1,TSTM,202304011800,202304011630,202304041200
Attala County,MS,1,TSTM,202304011800,202304011630,202304041200
Story County,IA,1,TSTM,202304011800,202304011630,202304041200
Bourbon County,KS,2,MRGL,202304011800,202304011630,202304041200
Cumberland County,VA,1,TSTM,202304011800,202304011630,202304041200
Sumter County,SC,2,MRGL,202304011800,202304011630,202304041200
Lake and Peninsula Borough,AK,0,N/S,202304011800,202304011630,202304041200
Wyoming County,WV,0,N/S,202304011800,202304011630,202304041200
Kern County,CA,0,N/S,202304011800,202304011630,202304041200
Cooke County,TX,3,SLGT,202304011800,202304011630,202304041200
Orangeburg County,SC,2,MRGL,202304011800,202304011630,202304041200
Taylor County,WI,0,N/S,202304011800,202304011630,202304041200
Mower County,MN,0,N/S,202304011800,202304011630,202304041200
Murray County,MN,0,N/S,202304011800,202304011630,202304041200
Providence County,RI,3,SLGT,202304011800,202304011630,202304041200
Phelps County,MO,1,TSTM,202304011800,202304011630,202304041200
Prentiss County,MS,1,TSTM,202304011800,202304011630,202304041200
Whitley County,KY,0,N/S,202304011800,202304011630,202304041200
Starke County,IN,1,TSTM,202304011800,202304011630,202304041200
Williamson County,TX,1,TSTM,202304011800,202304011630,202304041200
Patillas Municipio,PR,0,N/S,202304011800,202304011630,202304041200
Mitchell County,IA,0,N/S,202304011800,202304011630,202304041200
Emanuel County,GA,3,SLGT,202304011800,202304011630,202304041200
Catahoula Parish,LA,1,TSTM,202304011800,202304011630,202304041200
Carbon County,PA,4,ENH,202304011800,202304011630,202304041200
Pawnee County,NE,1,TSTM,202304011800,202304011630,202304041200
Unicoi County,TN,0,N/S,202304011800,202304011630,202304041200
Spartanburg County,SC,0,N/S,202304011800,202304011630,202304041200
Marathon County,WI,0,N/S,202304011800,202304011630,202304041200
Elko County,NV,0,N/S,202304011800,202304011630,202304041200
Braxton County,WV,1,TSTM,202304011800,202304011630,202304041200
Wexford County,MI,0,N/S,202304011800,202304011630,202304041200
Cochran County,TX,0,N/S,202304011800,202304011630,202304041200
Blair County,PA,3,SLGT,202304011800,202304011630,202304041200
Hickory County,MO,2,MRGL,202304011800,202304011630,202304041200
Barry County,MO,2,MRGL,202304011800,202304011630,202304041200
Ramsey County,MN,0,N/S,202304011800,202304011630,202304041200
Little River County,AR,2,MRGL,202304011800,202304011630,202304041200
Lyon County,NV,0,N/S,202304011800,202304011630,202304041200
Lee County,FL,1,TSTM,202304011800,202304011630,202304041200
Josephine County,OR,1,TSTM,202304011800,202304011630,202304041200
Manatí Municipio,PR,0,N/S,202304011800,202304011630,202304041200
Pike County,MS,1,TSTM,202304011800,202304011630,202304041200
Coffee County,TN,1,TSTM,202304011800,202304011630,202304041200
Lemhi County,ID,1,TSTM,202304011800,202304011630,202304041200
Ohio County,KY,1,TSTM,202304011800,202304011630,202304041200
Sarpy County,NE,1,TSTM,202304011800,202304011630,202304041200
Colquitt County,GA,3,SLGT,202304011800,202304011630,202304041200
Wilkin County,MN,0,N/S,202304011800,202304011630,202304041200
Randolph County,IL,1,TSTM,202304011800,202304011630,202304041200
Kennebec County,ME,1,TSTM,202304011800,202304011630,202304041200
Smyth County,VA,0,N/S,202304011800,202304011630,202304041200
Roosevelt County,NM,0,N/S,202304011800,202304011630,202304041200
Somerset County,PA,3,SLGT,202304011800,202304011630,202304041200
Washington County,VA,0,N/S,202304011800,202304011630,202304041200
Guilford County,NC,1,TSTM,202304011800,202304011630,202304041200
Ada County,ID,1,TSTM,202304011800,202304011630,202304041200
Custer County,OK,1,TSTM,202304011800,202304011630,202304041200
Marion County,OH,1,TSTM,202304011800,202304011630,202304041200
Pike County,IL,1,TSTM,202304011800,202304011630,202304041200
Woodford County,IL,1,TSTM,202304011800,202304011630,202304041200
Richmond County,GA,2,MRGL,202304011800,202304011630,202304041200
Pickens County,AL,1,TSTM,202304011800,202304011630,202304041200
Ellis County,OK,0,N/S,202304011800,202304011630,202304041200
Perry County,IL,1,TSTM,202304011800,202304011630,202304041200
Grundy County,IA,1,TSTM,202304011800,202304011630,202304041200
Routt County,CO,1,TSTM,202304011800,202304011630,202304041200
Somerset County,NJ,4,ENH,202304011800,202304011630,202304041200
Colusa County,CA,1,TSTM,202304011800,202304011630,202304041200
Johnson County,IL,1,TSTM,202304011800,202304011630,202304041200
Hinsdale County,CO,1,TSTM,202304011800,202304011630,202304041200
Cassia County,ID,1,TSTM,202304011800,202304011630,202304041200
Isanti County,MN,0,N/S,202304011800,202304011630,202304041200
Erie County,PA,4,ENH,202304011800,202304011630,202304041200
Copiah County,MS,1,TSTM,202304011800,202304011630,202304041200
Van Zandt County,TX,3,SLGT,202304011800,202304011630,202304041200
Roanoke County,VA,0,N/S,202304011800,202304011630,202304041200
Augusta County,VA,1,TSTM,202304011800,202304011630,202304041200
Bristol Bay Borough,AK,0,N/S,202304011800,202304011630,202304041200
Piute County,UT,0,N/S,202304011800,202304011630,202304041200
Mason County,KY,0,N/S,202304011800,202304011630,202304041200
Benton County,MN,0,N/S,202304011800,202304011630,202304041200
Donley County,TX,0,N/S,202304011800,202304011630,202304041200
Bay County,FL,1,TSTM,202304011800,202304011630,202304041200
Lauderdale County,AL,1,TSTM,202304011800,202304011630,202304041200
Fountain County,IN,1,TSTM,202304011800,202304011630,202304041200
Shelby County,IL,1,TSTM,202304011800,202304011630,202304041200
Fayette County,IL,1,TSTM,202304011800,202304011630,202304041200
Perry County,OH,1,TSTM,202304011800,202304011630,202304041200
Danville city,VA,1,TSTM,202304011800,202304011630,202304041200
Banks County,GA,0,N/S,202304011800,202304011630,202304041200
Wayne County,GA,3,SLGT,202304011800,202304011630,202304041200
Oklahoma County,OK,2,MRGL,202304011800,202304011630,202304041200
Johnston County,OK,2,MRGL,202304011800,202304011630,202304041200
Jackson County,NC,0,N/S,202304011800,202304011630,202304041200
Summit County,UT,0,N/S,202304011800,202304011630,202304041200
Polk County,MO,2,MRGL,202304011800,202304011630,202304041200
Lander County,NV,0,N/S,202304011800,202304011630,202304041200
Winneshiek County,IA,0,N/S,202304011800,202304011630,202304041200
Bracken County,KY,0,N/S,202304011800,202304011630,202304041200
Florence County,WI,0,N/S,202304011800,202304011630,202304041200
Roane County,WV,1,TSTM,202304011800,202304011630,202304041200
Wadena County,MN,0,N/S,202304011800,202304011630,202304041200
Hopewell city,VA,1,TSTM,202304011800,202304011630,202304041200
Winnebago County,IL,1,TSTM,202304011800,202304011630,202304041200
Gila County,AZ,0,N/S,202304011800,202304011630,202304041200
Wicomico County,MD,3,SLGT,202304011800,202304011630,202304041200
Carter County,KY,0,N/S,202304011800,202304011630,202304041200
Iredell County,NC,0,N/S,202304011800,202304011630,202304041200
Halifax County,VA,1,TSTM,202304011800,202304011630,202304041200
Hertford County,NC,2,MRGL,202304011800,202304011630,202304041200
Montgomery County,NY,3,SLGT,202304011800,202304011630,202304041200
Pennington County,MN,0,N/S,202304011800,202304011630,202304041200
Whatcom County,WA,1,TSTM,202304011800,202304011630,202304041200
Gilliam County,OR,1,TSTM,202304011800,202304011630,202304041200
Ocean County,NJ,4,ENH,202304011800,202304011630,202304041200
Boone County,AR,1,TSTM,202304011800,202304011630,202304041200
Comanche County,OK,2,MRGL,202304011800,202304011630,202304041200
Jones County,TX,1,TSTM,202304011800,202304011630,202304041200
Grimes County,TX,1,TSTM,202304011800,202304011630,202304041200
Genesee County,MI,1,TSTM,202304011800,202304011630,202304041200
Assumption Parish,LA,1,TSTM,202304011800,202304011630,202304041200
Calhoun County,MS,1,TSTM,202304011800,202304011630,202304041200
Greene County,MS,1,TSTM,202304011800,202304011630,202304041200
Custer County,MT,0,N/S,202304011800,202304011630,202304041200
Roberts County,SD,0,N/S,202304011800,202304011630,202304041200
Ogle County,IL,1,TSTM,202304011800,202304011630,202304041200
Richland County,ND,0,N/S,202304011800,202304011630,202304041200
Barron County,WI,0,N/S,202304011800,202304011630,202304041200
Iron County,WI,0,N/S,202304011800,202304011630,202304041200
Wabasha County,MN,0,N/S,202304011800,202304011630,202304041200
Del Norte County,CA,1,TSTM,202304011800,202304011630,202304041200
Pushmataha County,OK,2,MRGL,202304011800,202304011630,202304041200
Chelan County,WA,1,TSTM,202304011800,202304011630,202304041200
Presque Isle County,MI,0,N/S,202304011800,202304011630,202304041200
Cleveland County,OK,2,MRGL,202304011800,202304011630,202304041200
Sullivan County,NY,3,SLGT,202304011800,202304011630,202304041200
Polk County,NC,0,N/S,202304011800,202304011630,202304041200
Scotland County,NC,2,MRGL,202304011800,202304011630,202304041200
Harnett County,NC,2,MRGL,202304011800,202304011630,202304041200
Lee County,NC,1,TSTM,202304011800,202304011630,202304041200
Tipton County,IN,1,TSTM,202304011800,202304011630,202304041200
Clay County,KS,1,TSTM,202304011800,202304011630,202304041200
Wagoner County,OK,2,MRGL,202304011800,202304011630,202304041200
Richland County,MT,1,TSTM,202304011800,202304011630,202304041200
Ashley County,AR,1,TSTM,202304011800,202304011630,202304041200
Desha County,AR,1,TSTM,202304011800,202304011630,202304041200
Vieques Municipio,PR,0,N/S,202304011800,202304011630,202304041200
Perry County,TN,1,TSTM,202304011800,202304011630,202304041200
Washington County,MN,0,N/S,202304011800,202304011630,202304041200
Portsmouth city,VA,2,MRGL,202304011800,202304011630,202304041200
Fayette County,PA,3,SLGT,202304011800,202304011630,202304041200
Grant County,WV,1,TSTM,202304011800,202304011630,202304041200
Shenandoah County,VA,1,TSTM,202304011800,202304011630,202304041200
Irion County,TX,0,N/S,202304011800,202304011630,202304041200
Caldwell County,MO,1,TSTM,202304011800,202304011630,202304041200
Putnam County,FL,0,N/S,202304011800,202304011630,202304041200
Crawford County,IN,1,TSTM,202304011800,202304011630,202304041200
Lewis County,MO,1,TSTM,202304011800,202304011630,202304041200
Grant County,NE,0,N/S,202304011800,202304011630,202304041200
Loíza Municipio,PR,0,N/S,202304011800,202304011630,202304041200
Oneida County,ID,0,N/S,202304011800,202304011630,202304041200
Moultrie County,IL,1,TSTM,202304011800,202304011630,202304041200
Hopkins County,KY,1,TSTM,202304011800,202304011630,202304041200
Clearwater County,ID,1,TSTM,202304011800,202304011630,202304041200
Bell County,KY,0,N/S,202304011800,202304011630,202304041200
Crow Wing County,MN,0,N/S,202304011800,202304011630,202304041200
Western District,AS,0,N/S,202304011800,202304011630,202304041200
Añasco Municipio,PR,0,N/S,202304011800,202304011630,202304041200
Graham County,AZ,0,N/S,202304011800,202304011630,202304041200
St. Francis County,AR,1,TSTM,202304011800,202304011630,202304041200
Echols County,GA,3,SLGT,202304011800,202304011630,202304041200
Dillingham Census Area,AK,0,N/S,202304011800,202304011630,202304041200
Lincoln County,KS,0,N/S,202304011800,202304011630,202304041200
Smith County,KS,0,N/S,202304011800,202304011630,202304041200
Jefferson County,FL,2,MRGL,202304011800,202304011630,202304041200
Cidra Municipio,PR,0,N/S,202304011800,202304011630,202304041200
Amite County,MS,1,TSTM,202304011800,202304011630,202304041200
Montgomery County,AR,1,TSTM,202304011800,202304011630,202304041200
Calhoun County,MI,1,TSTM,202304011800,202304011630,202304041200
Cleburne County,AL,1,TSTM,202304011800,202304011630,202304041200
Weld County,CO,0,N/S,202304011800,202304011630,202304041200
Beckham County,OK,1,TSTM,202304011800,202304011630,202304041200
Modoc County,CA,1,TSTM,202304011800,202304011630,202304041200
Polk County,IA,1,TSTM,202304011800,202304011630,202304041200
Liberty County,GA,3,SLGT,202304011800,202304011630,202304041200
Navarro County,TX,3,SLGT,202304011800,202304011630,202304041200
Brooks County,TX,0,N/S,202304011800,202304011630,202304041200
Williamson County,TN,1,TSTM,202304011800,202304011630,202304041200
Laramie County,WY,0,N/S,202304011800,202304011630,202304041200
Asotin County,WA,1,TSTM,202304011800,202304011630,202304041200
Traverse County,MN,0,N/S,202304011800,202304011630,202304041200
Cass County,IL,1,TSTM,202304011800,202304011630,202304041200
Rockdale County,GA,1,TSTM,202304011800,202304011630,202304041200
Juniata County,PA,4,ENH,202304011800,202304011630,202304041200
McKean County,PA,4,ENH,202304011800,202304011630,202304041200
Garvin County,OK,2,MRGL,202304011800,202304011630,202304041200
Burt County,NE,1,TSTM,202304011800,202304011630,202304041200
San Juan County,NM,0,N/S,202304011800,202304011630,202304041200
Orleans County,NY,2,MRGL,202304011800,202304011630,202304041200
De Soto Parish,LA,2,MRGL,202304011800,202304011630,202304041200
Fresno County,CA,0,N/S,202304011800,202304011630,202304041200
Elbert County,GA,1,TSTM,202304011800,202304011630,202304041200
Barbour County,AL,3,SLGT,202304011800,202304011630,202304041200
Bladen County,NC,2,MRGL,202304011800,202304011630,202304041200
Dallam County,TX,0,N/S,202304011800,202304011630,202304041200
Sangamon County,IL,1,TSTM,202304011800,202304011630,202304041200
Craig County,OK,2,MRGL,202304011800,202304011630,202304041200
Cumberland County,TN,0,N/S,202304011800,202304011630,202304041200
Otsego County,MI,0,N/S,202304011800,202304011630,202304041200
Sac County,IA,1,TSTM,202304011800,202304011630,202304041200
Emery County,UT,1,TSTM,202304011800,202304011630,202304041200
Ferry County,WA,1,TSTM,202304011800,202304011630,202304041200
Wibaux County,MT,0,N/S,202304011800,202304011630,202304041200
Lincoln County,NM,0,N/S,202304011800,202304011630,202304041200
Cherokee County,OK,2,MRGL,202304011800,202304011630,202304041200
Yellow Medicine County,MN,0,N/S,202304011800,202304011630,202304041200
Hunt County,TX,3,SLGT,202304011800,202304011630,202304041200
Mitchell County,TX,0,N/S,202304011800,202304011630,202304041200
Wood County,TX,3,SLGT,202304011800,202304011630,202304041200
Osage County,OK,2,MRGL,202304011800,202304011630,202304041200
Cherokee County,NC,0,N/S,202304011800,202304011630,202304041200
Mecosta County,MI,0,N/S,202304011800,202304011630,202304041200
Pike County,KY,0,N/S,202304011800,202304011630,202304041200
Lafayette County,FL,1,TSTM,202304011800,202304011630,202304041200
Catawba County,NC,0,N/S,202304011800,202304011630,202304041200
Breathitt County,KY,0,N/S,202304011800,202304011630,202304041200
Childress County,TX,1,TSTM,202304011800,202304011630,202304041200
Ripley County,MO,1,TSTM,202304011800,202304011630,202304041200
Tazewell County,IL,1,TSTM,202304011800,202304011630,202304041200
Jeff Davis County,TX,0,N/S,202304011800,202304011630,202304041200
Lexington city,VA,1,TSTM,202304011800,202304011630,202304041200
Sharp County,AR,1,TSTM,202304011800,202304011630,202304041200
Larimer County,CO,1,TSTM,202304011800,202304011630,202304041200
Tyrrell County,NC,2,MRGL,202304011800,202304011630,202304041200
Rice County,MN,0,N/S,202304011800,202304011630,202304041200
Warren County,MO,1,TSTM,202304011800,202304011630,202304041200
Warren County,KY,1,TSTM,202304011800,202304011630,202304041200
Caddo Parish,LA,2,MRGL,202304011800,202304011630,202304041200
Todd County,SD,0,N/S,202304011800,202304011630,202304041200
Marshall County,IA,1,TSTM,202304011800,202304011630,202304041200
Tillman County,OK,2,MRGL,202304011800,202304011630,202304041200
Macon County,NC,0,N/S,202304011800,202304011630,202304041200
Monroe County,WV,0,N/S,202304011800,202304011630,202304041200
Switzerland County,IN,1,TSTM,202304011800,202304011630,202304041200
Hickman County,KY,1,TSTM,202304011800,202304011630,202304041200
Geneva County,AL,3,SLGT,202304011800,202304011630,202304041200
LaSalle County,IL,1,TSTM,202304011800,202304011630,202304041200
Delaware County,IA,1,TSTM,202304011800,202304011630,202304041200
Morris County,KS,2,MRGL,202304011800,202304011630,202304041200
Davis County,IA,1,TSTM,202304011800,202304011630,202304041200
Boise County,ID,1,TSTM,202304011800,202304011630,202304041200
Monroe County,WI,0,N/S,202304011800,202304011630,202304041200
Perquimans County,NC,2,MRGL,202304011800,202304011630,202304041200
Hamilton County,FL,2,MRGL,202304011800,202304011630,202304041200
Matanuska-Susitna Borough,AK,0,N/S,202304011800,202304011630,202304041200
Delaware County,IN,1,TSTM,202304011800,202304011630,202304041200
Levy County,FL,0,N/S,202304011800,202304011630,202304041200
Gurabo Municipio,PR,0,N/S,202304011800,202304011630,202304041200
Hatillo Municipio,PR,0,N/S,202304011800,202304011630,202304041200
Hancock County,MS,1,TSTM,202304011800,202304011630,202304041200
Wilcox County,GA,3,SLGT,202304011800,202304011630,202304041200
Red River Parish,LA,2,MRGL,202304011800,202304011630,202304041200
Knox County,TN,0,N/S,202304011800,202304011630,202304041200
Oxford County,ME,1,TSTM,202304011800,202304011630,202304041200
Jackson County,MO,2,MRGL,202304011800,202304011630,202304041200
Towns County,GA,0,N/S,202304011800,202304011630,202304041200
Smith County,MS,1,TSTM,202304011800,202304011630,202304041200
Payette County,ID,1,TSTM,202304011800,202304011630,202304041200
Shoshone County,ID,1,TSTM,202304011800,202304011630,202304041200
Hyde County,NC,2,MRGL,202304011800,202304011630,202304041200
Floyd County,IA,1,TSTM,202304011800,202304011630,202304041200
McCracken County,KY,1,TSTM,202304011800,202304011630,202304041200
Union County,KY,1,TSTM,202304011800,202304011630,202304041200
Turner County,SD,0,N/S,202304011800,202304011630,202304041200
Cocke County,TN,0,N/S,202304011800,202304011630,202304041200
Hancock County,TN,0,N/S,202304011800,202304011630,202304041200
Hardin County,TN,1,TSTM,202304011800,202304011630,202304041200
Marion County,SC,2,MRGL,202304011800,202304011630,202304041200
Guayama Municipio,PR,0,N/S,202304011800,202304011630,202304041200
Washington Parish,LA,1,TSTM,202304011800,202304011630,202304041200
Stoddard County,MO,1,TSTM,202304011800,202304011630,202304041200
Dooly County,GA,3,SLGT,202304011800,202304011630,202304041200
Stearns County,MN,0,N/S,202304011800,202304011630,202304041200
Saunders County,NE,1,TSTM,202304011800,202304011630,202304041200
Sherburne County,MN,0,N/S,202304011800,202304011630,202304041200
Davison County,SD,0,N/S,202304011800,202304011630,202304041200
Claiborne County,TN,0,N/S,202304011800,202304011630,202304041200
Montague County,TX,3,SLGT,202304011800,202304011630,202304041200
Brown County,TX,2,MRGL,202304011800,202304011630,202304041200
Racine County,WI,0,N/S,202304011800,202304011630,202304041200
Shawano County,WI,0,N/S,202304011800,202304011630,202304041200
Audubon County,IA,1,TSTM,202304011800,202304011630,202304041200
Haskell County,TX,1,TSTM,202304011800,202304011630,202304041200
Logan County,OK,2,MRGL,202304011800,202304011630,202304041200
Oneida County,NY,2,MRGL,202304011800,202304011630,202304041200
Lake County,CO,1,TSTM,202304011800,202304011630,202304041200
Pittsburg County,OK,2,MRGL,202304011800,202304011630,202304041200
Doddridge County,WV,2,MRGL,202304011800,202304011630,202304041200
Wirt County,WV,1,TSTM,202304011800,202304011630,202304041200
Carroll County,NH,2,MRGL,202304011800,202304011630,202304041200
Tyler County,WV,2,MRGL,202304011800,202304011630,202304041200
Northern Islands Municipality,MP,0,N/S,202304011800,202304011630,202304041200
Le Sueur County,MN,0,N/S,202304011800,202304011630,202304041200
Douglas County,WA,1,TSTM,202304011800,202304011630,202304041200
Cattaraugus County,NY,4,ENH,202304011800,202304011630,202304041200
Dodge County,WI,0,N/S,202304011800,202304011630,202304041200
Jones County,IA,1,TSTM,202304011800,202304011630,202304041200
Barber County,KS,0,N/S,202304011800,202304011630,202304041200
Pulaski County,MO,1,TSTM,202304011800,202304011630,202304041200
Dale County,AL,3,SLGT,202304011800,202304011630,202304041200
Logan County,KS,0,N/S,202304011800,202304011630,202304041200
Madera County,CA,0,N/S,202304011800,202304011630,202304041200
Gentry County,MO,1,TSTM,202304011800,202304011630,202304041200
Blaine County,NE,0,N/S,202304011800,202304011630,202304041200
Daggett County,UT,0,N/S,202304011800,202304011630,202304041200
Platte County,WY,0,N/S,202304011800,202304011630,202304041200
Gaston County,NC,0,N/S,202304011800,202304011630,202304041200
Guadalupe County,NM,0,N/S,202304011800,202304011630,202304041200
Golden Valley County,MT,1,TSTM,202304011800,202304011630,202304041200
Johnston County,NC,2,MRGL,202304011800,202304011630,202304041200
Santa Clara County,CA,0,N/S,202304011800,202304011630,202304041200
Charleston County,SC,3,SLGT,202304011800,202304011630,202304041200
Benton County,WA,1,TSTM,202304011800,202304011630,202304041200
Adair County,MO,1,TSTM,202304011800,202304011630,202304041200
Erie County,OH,2,MRGL,202304011800,202304011630,202304041200
Vermilion County,IL,1,TSTM,202304011800,202304011630,202304041200
St. Louis County,MO,1,TSTM,202304011800,202304011630,202304041200
Boone County,IL,1,TSTM,202304011800,202304011630,202304041200
Tehama County,CA,1,TSTM,202304011800,202304011630,202304041200
Dane County,WI,0,N/S,202304011800,202304011630,202304041200
Fisher County,TX,1,TSTM,202304011800,202304011630,202304041200
Sabine Parish,LA,2,MRGL,202304011800,202304011630,202304041200
Morgan County,IL,1,TSTM,202304011800,202304011630,202304041200
Pulaski County,GA,3,SLGT,202304011800,202304011630,202304041200
Bertie County,NC,2,MRGL,202304011800,202304011630,202304041200
Stanly County,NC,1,TSTM,202304011800,202304011630,202304041200
Rhea County,TN,0,N/S,202304011800,202304011630,202304041200
Greene County,NC,2,MRGL,202304011800,202304011630,202304041200
Leslie County,KY,0,N/S,202304011800,202304011630,202304041200
Somerset County,MD,3,SLGT,202304011800,202304011630,202304041200
Marshall County,IL,1,TSTM,202304011800,202304011630,202304041200
Lyon County,KY,1,TSTM,202304011800,202304011630,202304041200
Concho County,TX,1,TSTM,202304011800,202304011630,202304041200
Coke County,TX,1,TSTM,202304011800,202304011630,202304041200
Overton County,TN,0,N/S,202304011800,202304011630,202304041200
Huron County,MI,0,N/S,202304011800,202304011630,202304041200
Iosco County,MI,0,N/S,202304011800,202304011630,202304041200
Coffee County,GA,3,SLGT,202304011800,202304011630,202304041200
Ware County,GA,3,SLGT,202304011800,202304011630,202304041200
Grant County,ND,0,N/S,202304011800,202304011630,202304041200
Jefferson Parish,LA,1,TSTM,202304011800,202304011630,202304041200
St. Tammany Parish,LA,1,TSTM,202304011800,202304011630,202304041200
Hardin County,IA,1,TSTM,202304011800,202304011630,202304041200
Cameron Parish,LA,1,TSTM,202304011800,202304011630,202304041200
Clinton County,OH,1,TSTM,202304011800,202304011630,202304041200
St. Louis County,MN,0,N/S,202304011800,202304011630,202304041200
Lorain County,OH,2,MRGL,202304011800,202304011630,202304041200
Vega Alta Municipio,PR,0,N/S,202304011800,202304011630,202304041200
Boone County,IA,1,TSTM,202304011800,202304011630,202304041200
Polk County,TX,1,TSTM,202304011800,202304011630,202304041200
Dixon County,NE,0,N/S,202304011800,202304011630,202304041200
Harford County,MD,2,MRGL,202304011800,202304011630,202304041200
Edgefield County,SC,2,MRGL,202304011800,202304011630,202304041200
Accomack County,VA,2,MRGL,202304011800,202304011630,202304041200
Calumet County,WI,0,N/S,202304011800,202304011630,202304041200
Knox County,KY,0,N/S,202304011800,202304011630,202304041200
Ionia County,MI,0,N/S,202304011800,202304011630,202304041200
New Hanover County,NC,2,MRGL,202304011800,202304011630,202304041200
Obion County,TN,1,TSTM,202304011800,202304011630,202304041200
Calloway County,KY,1,TSTM,202304011800,202304011630,202304041200
Albemarle County,VA,1,TSTM,202304011800,202304011630,202304041200
Robertson County,TN,1,TSTM,202304011800,202304011630,202304041200
Clarke County,VA,1,TSTM,202304011800,202304011630,202304041200
Garfield County,WA,1,TSTM,202304011800,202304011630,202304041200
Jackson County,KY,0,N/S,202304011800,202304011630,202304041200
Cook County,MN,0,N/S,202304011800,202304011630,202304041200
Oconee County,SC,0,N/S,202304011800,202304011630,202304041200
East Baton Rouge Parish,LA,1,TSTM,202304011800,202304011630,202304041200
Claiborne County,MS,1,TSTM,202304011800,202304011630,202304041200
St. Mary's County,MD,2,MRGL,202304011800,202304011630,202304041200
Kent County,MI,0,N/S,202304011800,202304011630,202304041200
Pitt County,NC,2,MRGL,202304011800,202304011630,202304041200
Carbon County,MT,1,TSTM,202304011800,202304011630,202304041200
Stanton County,NE,0,N/S,202304011800,202304011630,202304041200
Appling County,GA,3,SLGT,202304011800,202304011630,202304041200
Jasper County,IA,1,TSTM,202304011800,202304011630,202304041200
Wayne County,MS,1,TSTM,202304011800,202304011630,202304041200
Cottle County,TX,1,TSTM,202304011800,202304011630,202304041200
Greensville County,VA,1,TSTM,202304011800,202304011630,202304041200
Polk County,FL,1,TSTM,202304011800,202304011630,202304041200
Young County,TX,3,SLGT,202304011800,202304011630,202304041200
Tallapoosa County,AL,1,TSTM,202304011800,202304011630,202304041200
Rockingham County,NH,2,MRGL,202304011800,202304011630,202304041200
Rio Grande County,CO,0,N/S,202304011800,202304011630,202304041200
Plymouth County,IA,0,N/S,202304011800,202304011630,202304041200
Yates County,NY,3,SLGT,202304011800,202304011630,202304041200
King County,WA,1,TSTM,202304011800,202304011630,202304041200
Deschutes County,OR,1,TSTM,202304011800,202304011630,202304041200
Pottawattamie County,IA,1,TSTM,202304011800,202304011630,202304041200
Wright County,MO,1,TSTM,202304011800,202304011630,202304041200
Toole County,MT,1,TSTM,202304011800,202304011630,202304041200
Tioga County,NY,3,SLGT,202304011800,202304011630,202304041200
Lee County,TX,1,TSTM,202304011800,202304011630,202304041200
Fulton County,GA,1,TSTM,202304011800,202304011630,202304041200
Cherokee County,TX,3,SLGT,202304011800,202304011630,202304041200
Audrain County,MO,1,TSTM,202304011800,202304011630,202304041200
Colleton County,SC,3,SLGT,202304011800,202304011630,202304041200
Jefferson County,WI,0,N/S,202304011800,202304011630,202304041200
Greene County,AR,1,TSTM,202304011800,202304011630,202304041200
Hall County,TX,1,TSTM,202304011800,202304011630,202304041200
Burnett County,WI,0,N/S,202304011800,202304011630,202304041200
Torrance County,NM,0,N/S,202304011800,202304011630,202304041200
Pacific County,WA,1,TSTM,202304011800,202304011630,202304041200
Pender County,NC,2,MRGL,202304011800,202304011630,202304041200
Hood County,TX,3,SLGT,202304011800,202304011630,202304041200
Stanley County,SD,0,N/S,202304011800,202304011630,202304041200
Washoe County,NV,0,N/S,202304011800,202304011630,202304041200
Ballard County,KY,1,TSTM,202304011800,202304011630,202304041200
Archer County,TX,3,SLGT,202304011800,202304011630,202304041200
Baylor County,TX,2,MRGL,202304011800,202304011630,202304041200
San Augustine County,TX,2,MRGL,202304011800,202304011630,202304041200
Storey County,NV,0,N/S,202304011800,202304011630,202304041200
Schley County,GA,3,SLGT,202304011800,202304011630,202304041200
Madison County,TX,1,TSTM,202304011800,202304011630,202304041200
San Joaquin County,CA,0,N/S,202304011800,202304011630,202304041200
Winston County,MS,1,TSTM,202304011800,202304011630,202304041200
Henry County,KY,1,TSTM,202304011800,202304011630,202304041200
Mercer County,KY,0,N/S,202304011800,202304011630,202304041200
Wheeler County,NE,0,N/S,202304011800,202304011630,202304041200
Lewis County,KY,0,N/S,202304011800,202304011630,202304041200
Grant County,MN,0,N/S,202304011800,202304011630,202304041200
Humphreys County,MS,1,TSTM,202304011800,202304011630,202304041200
Clarke County,AL,1,TSTM,202304011800,202304011630,202304041200
Chase County,KS,2,MRGL,202304011800,202304011630,202304041200
Trigg County,KY,1,TSTM,202304011800,202304011630,202304041200
Houston County,AL,3,SLGT,202304011800,202304011630,202304041200
Aurora County,SD,0,N/S,202304011800,202304011630,202304041200
