NAMELSAD,STUSPS,event_index,category,ISSUE_TIME,START_TIME,END_TIME
Bonneville County,ID,0,N/S,202401300600,202401301200,202402061200
Barrow County,GA,0,N/S,202401300600,202401301200,202402061200
Long County,GA,0,N/S,202401300600,202401301200,202402061200
Kinney County,TX,0,N/S,202401300600,202401301200,202402061200
Ottawa County,OK,0,N/S,202401300600,202401301200,202402061200
Clearfield County,PA,0,N/S,202401300600,202401301200,202402061200
Clinton County,MI,0,N/S,202401300600,202401301200,202402061200
Santa Isabel Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Montgomery County,IL,0,N/S,202401300600,202401301200,202402061200
Alcorn County,MS,0,N/S,202401300600,202401301200,202402061200
Lafayette County,MS,0,N/S,202401300600,202401301200,202402061200
Grant Parish,LA,0,N/S,202401300600,202401301200,202402061200
Atchison County,MO,0,N/S,202401300600,202401301200,202402061200
Macon County,IL,0,N/S,202401300600,202401301200,202402061200
St. Joseph County,MI,0,N/S,202401300600,202401301200,202402061200
Franklin County,IL,0,N/S,202401300600,202401301200,202402061200
Garfield County,MT,0,N/S,202401300600,202401301200,202402061200
Adams County,NE,0,N/S,202401300600,202401301200,202402061200
Olmsted County,MN,0,N/S,202401300600,202401301200,202402061200
Union County,NJ,0,N/S,202401300600,202401301200,202402061200
Trujillo Alto Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Mobile County,AL,0,N/S,202401300600,202401301200,202402061200
McCook County,SD,0,N/S,202401300600,202401301200,202402061200
Fayette County,AL,0,N/S,202401300600,202401301200,202402061200
Chambers County,AL,0,N/S,202401300600,202401301200,202402061200
Northampton County,NC,0,N/S,202401300600,202401301200,202402061200
Moffat County,CO,0,N/S,202401300600,202401301200,202402061200
Green County,KY,0,N/S,202401300600,202401301200,202402061200
Franklin County,IN,0,N/S,202401300600,202401301200,202402061200
Beaufort County,NC,0,N/S,202401300600,202401301200,202402061200
Jayuya Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Burleigh County,ND,0,N/S,202401300600,202401301200,202402061200
Rowan County,NC,0,N/S,202401300600,202401301200,202402061200
Iron County,MI,0,N/S,202401300600,202401301200,202402061200
Kandiyohi County,MN,0,N/S,202401300600,202401301200,202402061200
Wolfe County,KY,0,N/S,202401300600,202401301200,202402061200
Fayette County,TX,0,N/S,202401300600,202401301200,202402061200
Lawrence County,SD,0,N/S,202401300600,202401301200,202402061200
Washington County,ME,0,N/S,202401300600,202401301200,202402061200
Briscoe County,TX,0,N/S,202401300600,202401301200,202402061200
Ontonagon County,MI,0,N/S,202401300600,202401301200,202402061200
Carroll County,MS,0,N/S,202401300600,202401301200,202402061200
Benton County,OR,0,N/S,202401300600,202401301200,202402061200
Rock County,MN,0,N/S,202401300600,202401301200,202402061200
Indiana County,PA,0,N/S,202401300600,202401301200,202402061200
Lincoln Parish,LA,0,N/S,202401300600,202401301200,202402061200
Perry County,PA,0,N/S,202401300600,202401301200,202402061200
Ziebach County,SD,0,N/S,202401300600,202401301200,202402061200
Harrison County,TX,0,N/S,202401300600,202401301200,202402061200
Baraga County,MI,0,N/S,202401300600,202401301200,202402061200
Rogers County,OK,0,N/S,202401300600,202401301200,202402061200
Boone County,MO,0,N/S,202401300600,202401301200,202402061200
Mayagüez Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Caddo County,OK,0,N/S,202401300600,202401301200,202402061200
Jefferson County,CO,0,N/S,202401300600,202401301200,202402061200
Cabell County,WV,0,N/S,202401300600,202401301200,202402061200
Reagan County,TX,0,N/S,202401300600,202401301200,202402061200
Van Buren County,AR,0,N/S,202401300600,202401301200,202402061200
Summit County,CO,0,N/S,202401300600,202401301200,202402061200
Cowley County,KS,0,N/S,202401300600,202401301200,202402061200
Johnson County,AR,0,N/S,202401300600,202401301200,202402061200
Hamilton County,NY,0,N/S,202401300600,202401301200,202402061200
Craig County,VA,0,N/S,202401300600,202401301200,202402061200
Coleman County,TX,0,N/S,202401300600,202401301200,202402061200
Yukon-Koyukuk Census Area,AK,0,N/S,202401300600,202401301200,202402061200
Navajo County,AZ,0,N/S,202401300600,202401301200,202402061200
Lincoln County,MS,0,N/S,202401300600,202401301200,202402061200
Ochiltree County,TX,0,N/S,202401300600,202401301200,202402061200
Crane County,TX,0,N/S,202401300600,202401301200,202402061200
Big Horn County,WY,0,N/S,202401300600,202401301200,202402061200
Hickman County,TN,0,N/S,202401300600,202401301200,202402061200
Tunica County,MS,0,N/S,202401300600,202401301200,202402061200
Harrison County,MO,0,N/S,202401300600,202401301200,202402061200
Canóvanas Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Bartholomew County,IN,0,N/S,202401300600,202401301200,202402061200
Paulding County,GA,0,N/S,202401300600,202401301200,202402061200
Brown County,OH,0,N/S,202401300600,202401301200,202402061200
Putnam County,TN,0,N/S,202401300600,202401301200,202402061200
Ward County,ND,0,N/S,202401300600,202401301200,202402061200
Worcester County,MA,0,N/S,202401300600,202401301200,202402061200
Logan County,OH,0,N/S,202401300600,202401301200,202402061200
Kings County,CA,0,N/S,202401300600,202401301200,202402061200
San Diego County,CA,0,N/S,202401300600,202401301200,202402061200
Salinas Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Crawford County,GA,0,N/S,202401300600,202401301200,202402061200
Naguabo Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Cass County,MO,0,N/S,202401300600,202401301200,202402061200
Dutchess County,NY,0,N/S,202401300600,202401301200,202402061200
Washington County,TX,0,N/S,202401300600,202401301200,202402061200
Pueblo County,CO,0,N/S,202401300600,202401301200,202402061200
Douglas County,MO,0,N/S,202401300600,202401301200,202402061200
Bottineau County,ND,0,N/S,202401300600,202401301200,202402061200
Cumberland County,NC,0,N/S,202401300600,202401301200,202402061200
Hot Springs County,WY,0,N/S,202401300600,202401301200,202402061200
Alcona County,MI,0,N/S,202401300600,202401301200,202402061200
Placer County,CA,0,N/S,202401300600,202401301200,202402061200
Searcy County,AR,0,N/S,202401300600,202401301200,202402061200
Lynn County,TX,0,N/S,202401300600,202401301200,202402061200
Otsego County,NY,0,N/S,202401300600,202401301200,202402061200
Richmond County,NC,0,N/S,202401300600,202401301200,202402061200
Hoke County,NC,0,N/S,202401300600,202401301200,202402061200
Otoe County,NE,0,N/S,202401300600,202401301200,202402061200
Cameron County,PA,0,N/S,202401300600,202401301200,202402061200
Dorchester County,SC,0,N/S,202401300600,202401301200,202402061200
Waseca County,MN,0,N/S,202401300600,202401301200,202402061200
Brule County,SD,0,N/S,202401300600,202401301200,202402061200
Warren County,TN,0,N/S,202401300600,202401301200,202402061200
Clark County,IL,0,N/S,202401300600,202401301200,202402061200
Robertson County,KY,0,N/S,202401300600,202401301200,202402061200
Lake County,TN,0,N/S,202401300600,202401301200,202402061200
Berkeley County,SC,0,N/S,202401300600,202401301200,202402061200
Garland County,AR,0,N/S,202401300600,202401301200,202402061200
Osage County,KS,0,N/S,202401300600,202401301200,202402061200
Trumbull County,OH,0,N/S,202401300600,202401301200,202402061200
Mills County,TX,0,N/S,202401300600,202401301200,202402061200
Oldham County,TX,0,N/S,202401300600,202401301200,202402061200
Butler County,PA,0,N/S,202401300600,202401301200,202402061200
Idaho County,ID,0,N/S,202401300600,202401301200,202402061200
Marion County,KS,0,N/S,202401300600,202401301200,202402061200
Buckingham County,VA,0,N/S,202401300600,202401301200,202402061200
Cabarrus County,NC,0,N/S,202401300600,202401301200,202402061200
Webster County,MO,0,N/S,202401300600,202401301200,202402061200
Davis County,UT,0,N/S,202401300600,202401301200,202402061200
Cottonwood County,MN,0,N/S,202401300600,202401301200,202402061200
Okeechobee County,FL,0,N/S,202401300600,202401301200,202402061200
Union County,GA,0,N/S,202401300600,202401301200,202402061200
Black Hawk County,IA,0,N/S,202401300600,202401301200,202402061200
Sabine County,TX,0,N/S,202401300600,202401301200,202402061200
Pike County,OH,0,N/S,202401300600,202401301200,202402061200
Tuscaloosa County,AL,0,N/S,202401300600,202401301200,202402061200
Wilcox County,AL,0,N/S,202401300600,202401301200,202402061200
Montgomery County,MS,0,N/S,202401300600,202401301200,202402061200
Kearney County,NE,0,N/S,202401300600,202401301200,202402061200
Hitchcock County,NE,0,N/S,202401300600,202401301200,202402061200
New Castle County,DE,0,N/S,202401300600,202401301200,202402061200
Teton County,ID,0,N/S,202401300600,202401301200,202402061200
Rock Island County,IL,0,N/S,202401300600,202401301200,202402061200
Gloucester County,VA,0,N/S,202401300600,202401301200,202402061200
Sevier County,AR,0,N/S,202401300600,202401301200,202402061200
Cass County,IN,0,N/S,202401300600,202401301200,202402061200
Power County,ID,0,N/S,202401300600,202401301200,202402061200
Carroll County,IN,0,N/S,202401300600,202401301200,202402061200
Philadelphia County,PA,0,N/S,202401300600,202401301200,202402061200
Washakie County,WY,0,N/S,202401300600,202401301200,202402061200
Camden County,NC,0,N/S,202401300600,202401301200,202402061200
Tompkins County,NY,0,N/S,202401300600,202401301200,202402061200
Jefferson County,AR,0,N/S,202401300600,202401301200,202402061200
Lincoln County,AR,0,N/S,202401300600,202401301200,202402061200
Vernon County,WI,0,N/S,202401300600,202401301200,202402061200
Iron County,MO,0,N/S,202401300600,202401301200,202402061200
Hopkins County,TX,0,N/S,202401300600,202401301200,202402061200
Albany County,NY,0,N/S,202401300600,202401301200,202402061200
Houston County,TX,0,N/S,202401300600,202401301200,202402061200
Monroe County,OH,0,N/S,202401300600,202401301200,202402061200
Rush County,KS,0,N/S,202401300600,202401301200,202402061200
Montgomery County,IN,0,N/S,202401300600,202401301200,202402061200
Stanton County,KS,0,N/S,202401300600,202401301200,202402061200
Lee County,KY,0,N/S,202401300600,202401301200,202402061200
Koochiching County,MN,0,N/S,202401300600,202401301200,202402061200
Bexar County,TX,0,N/S,202401300600,202401301200,202402061200
Boulder County,CO,0,N/S,202401300600,202401301200,202402061200
Jefferson County,TN,0,N/S,202401300600,202401301200,202402061200
Mayes County,OK,0,N/S,202401300600,202401301200,202402061200
Watonwan County,MN,0,N/S,202401300600,202401301200,202402061200
Blaine County,ID,0,N/S,202401300600,202401301200,202402061200
Jefferson Davis Parish,LA,0,N/S,202401300600,202401301200,202402061200
Sully County,SD,0,N/S,202401300600,202401301200,202402061200
Denver County,CO,0,N/S,202401300600,202401301200,202402061200
Coal County,OK,0,N/S,202401300600,202401301200,202402061200
Carter County,MT,0,N/S,202401300600,202401301200,202402061200
Upton County,TX,0,N/S,202401300600,202401301200,202402061200
Gibson County,IN,0,N/S,202401300600,202401301200,202402061200
Kimball County,NE,0,N/S,202401300600,202401301200,202402061200
Kendall County,IL,0,N/S,202401300600,202401301200,202402061200
District of Columbia,DC,0,N/S,202401300600,202401301200,202402061200
Montrose County,CO,0,N/S,202401300600,202401301200,202402061200
Wright County,MN,0,N/S,202401300600,202401301200,202402061200
Kenosha County,WI,0,N/S,202401300600,202401301200,202402061200
Eagle County,CO,0,N/S,202401300600,202401301200,202402061200
San Francisco County,CA,0,N/S,202401300600,202401301200,202402061200
San Miguel County,CO,0,N/S,202401300600,202401301200,202402061200
Anchorage Municipality,AK,0,N/S,202401300600,202401301200,202402061200
St. Johns County,FL,0,N/S,202401300600,202401301200,202402061200
Choctaw County,MS,0,N/S,202401300600,202401301200,202402061200
Grundy County,MO,0,N/S,202401300600,202401301200,202402061200
Lake County,MI,0,N/S,202401300600,202401301200,202402061200
Ottawa County,MI,0,N/S,202401300600,202401301200,202402061200
Cook County,IL,0,N/S,202401300600,202401301200,202402061200
Gallatin County,IL,0,N/S,202401300600,202401301200,202402061200
Greenwood County,SC,0,N/S,202401300600,202401301200,202402061200
Franklin County,KS,0,N/S,202401300600,202401301200,202402061200
Clay County,MN,0,N/S,202401300600,202401301200,202402061200
Haywood County,TN,0,N/S,202401300600,202401301200,202402061200
Box Elder County,UT,0,N/S,202401300600,202401301200,202402061200
Tippah County,MS,0,N/S,202401300600,202401301200,202402061200
Marshall County,WV,0,N/S,202401300600,202401301200,202402061200
Jackson County,WV,0,N/S,202401300600,202401301200,202402061200
Elmore County,ID,0,N/S,202401300600,202401301200,202402061200
Baltimore County,MD,0,N/S,202401300600,202401301200,202402061200
Benson County,ND,0,N/S,202401300600,202401301200,202402061200
Pike County,MO,0,N/S,202401300600,202401301200,202402061200
Lawrence County,OH,0,N/S,202401300600,202401301200,202402061200
Scott County,MO,0,N/S,202401300600,202401301200,202402061200
Adams County,OH,0,N/S,202401300600,202401301200,202402061200
Erath County,TX,0,N/S,202401300600,202401301200,202402061200
Habersham County,GA,0,N/S,202401300600,202401301200,202402061200
Wilkinson County,GA,0,N/S,202401300600,202401301200,202402061200
Monongalia County,WV,0,N/S,202401300600,202401301200,202402061200
Crawford County,OH,0,N/S,202401300600,202401301200,202402061200
DeSoto County,FL,0,N/S,202401300600,202401301200,202402061200
Guernsey County,OH,0,N/S,202401300600,202401301200,202402061200
Barry County,MI,0,N/S,202401300600,202401301200,202402061200
Stone County,MO,0,N/S,202401300600,202401301200,202402061200
Richmond city,VA,0,N/S,202401300600,202401301200,202402061200
Stokes County,NC,0,N/S,202401300600,202401301200,202402061200
Clarke County,IA,0,N/S,202401300600,202401301200,202402061200
Fayette County,IA,0,N/S,202401300600,202401301200,202402061200
Marin County,CA,1,TSTM,202401300600,202401301200,202402061200
Randall County,TX,0,N/S,202401300600,202401301200,202402061200
Rusk County,TX,0,N/S,202401300600,202401301200,202402061200
Warren County,IA,0,N/S,202401300600,202401301200,202402061200
Van Wert County,OH,0,N/S,202401300600,202401301200,202402061200
Glades County,FL,0,N/S,202401300600,202401301200,202402061200
Meriwether County,GA,0,N/S,202401300600,202401301200,202402061200
Costilla County,CO,0,N/S,202401300600,202401301200,202402061200
Coryell County,TX,0,N/S,202401300600,202401301200,202402061200
Adair County,IA,0,N/S,202401300600,202401301200,202402061200
Chattahoochee County,GA,0,N/S,202401300600,202401301200,202402061200
Mariposa County,CA,0,N/S,202401300600,202401301200,202402061200
Howard County,MO,0,N/S,202401300600,202401301200,202402061200
Marion County,OR,0,N/S,202401300600,202401301200,202402061200
Milwaukee County,WI,0,N/S,202401300600,202401301200,202402061200
Scott County,MN,0,N/S,202401300600,202401301200,202402061200
Pickaway County,OH,0,N/S,202401300600,202401301200,202402061200
Powhatan County,VA,0,N/S,202401300600,202401301200,202402061200
Broomfield County,CO,0,N/S,202401300600,202401301200,202402061200
Lawrence County,TN,0,N/S,202401300600,202401301200,202402061200
Antrim County,MI,0,N/S,202401300600,202401301200,202402061200
Marlboro County,SC,0,N/S,202401300600,202401301200,202402061200
Benewah County,ID,0,N/S,202401300600,202401301200,202402061200
Lee County,IL,0,N/S,202401300600,202401301200,202402061200
Nemaha County,NE,0,N/S,202401300600,202401301200,202402061200
Carteret County,NC,0,N/S,202401300600,202401301200,202402061200
Pottawatomie County,KS,0,N/S,202401300600,202401301200,202402061200
Jackson County,MI,0,N/S,202401300600,202401301200,202402061200
Comal County,TX,0,N/S,202401300600,202401301200,202402061200
Nantucket County,MA,0,N/S,202401300600,202401301200,202402061200
Bamberg County,SC,0,N/S,202401300600,202401301200,202402061200
Aransas County,TX,0,N/S,202401300600,202401301200,202402061200
Berrien County,GA,0,N/S,202401300600,202401301200,202402061200
Vermillion County,IN,0,N/S,202401300600,202401301200,202402061200
Roscommon County,MI,0,N/S,202401300600,202401301200,202402061200
Alleghany County,NC,0,N/S,202401300600,202401301200,202402061200
Lassen County,CA,0,N/S,202401300600,202401301200,202402061200
Falls Church city,VA,0,N/S,202401300600,202401301200,202402061200
Manatee County,FL,0,N/S,202401300600,202401301200,202402061200
